payment_id,loan_id,instalment_number,due_date,scheduled_amount,paid_amount,was_late
LP0000002011,LN00000125,17,2024-11-22,12012.01,10517.62,0
LP0000002012,LN00000125,18,2024-12-22,12012.01,11512.46,0
LP0000002013,LN00000126,1,2024-07-19,13170.64,13150.04,0
LP0000002014,LN00000126,2,2024-08-19,13170.64,14392.73,0
LP0000002015,LN00000126,3,2024-09-19,13170.64,13645.44,0
LP0000002016,LN00000126,4,2024-10-19,13170.64,14158.28,0
LP0000002017,LN00000126,5,2024-11-19,13170.64,13641.47,0
LP0000002018,LN00000126,6,2024-12-19,13170.64,12564.06,0
LP0000002019,LN00000126,7,2025-01-19,13170.64,14415.6,0
LP0000002020,LN00000126,8,2025-02-19,13170.64,13439.44,0
LP0000002021,LN00000126,9,2025-03-19,13170.64,13766.26,0
LP0000002022,LN00000126,10,2025-04-19,13170.64,13950.91,0
LP0000002023,LN00000126,11,2025-05-19,13170.64,12589.89,0
LP0000002024,LN00000126,12,2025-06-19,13170.64,13036.29,0
LP0000002025,LN00000126,13,2025-07-19,13170.64,11279.66,0
LP0000002026,LN00000126,14,2025-08-19,13170.64,12776.08,0
LP0000002027,LN00000126,15,2025-09-19,13170.64,12779.12,0
LP0000002028,LN00000126,16,2025-10-19,13170.64,13876.73,0
LP0000002029,LN00000126,17,2025-11-19,13170.64,12659.17,0
LP0000002030,LN00000126,18,2025-12-19,13170.64,11477.74,0
LP0000002031,LN00000127,1,2024-06-03,4834.61,4267.88,0
LP0000002032,LN00000127,2,2024-07-03,4834.61,5269.32,0
LP0000002033,LN00000127,3,2024-08-03,4834.61,4346.35,0
LP0000002034,LN00000127,4,2024-09-03,4834.61,4911.5,0
LP0000002035,LN00000127,5,2024-10-03,4834.61,5445.0,0
LP0000002036,LN00000127,6,2024-11-03,4834.61,5098.77,0
LP0000002037,LN00000127,7,2024-12-03,4834.61,4414.63,0
LP0000002038,LN00000127,8,2025-01-03,4834.61,5500.91,0
LP0000002039,LN00000127,9,2025-02-03,4834.61,5265.79,0
LP0000002040,LN00000127,10,2025-03-03,4834.61,4881.22,0
LP0000002041,LN00000127,11,2025-04-03,4834.61,4492.6,0
LP0000002042,LN00000127,12,2025-05-03,4834.61,4914.2,0
LP0000002043,LN00000127,13,2025-06-03,4834.61,5113.37,0
LP0000002044,LN00000127,14,2025-07-03,4834.61,4789.04,0
LP0000002045,LN00000127,15,2025-08-03,4834.61,5093.16,0
LP0000002046,LN00000127,16,2025-09-03,4834.61,4209.42,0
LP0000002047,LN00000127,17,2025-10-03,4834.61,4397.09,0
LP0000002048,LN00000127,18,2025-11-03,4834.61,4591.29,0
LP0000002049,LN00000128,1,2025-11-29,90476.03,90245.21,0
LP0000002050,LN00000128,2,2025-12-29,90476.03,82856.45,0
LP0000002051,LN00000128,3,2026-01-29,90476.03,91583.63,0
LP0000002052,LN00000128,4,2026-02-28,90476.03,100657.26,0
LP0000002053,LN00000128,5,2026-03-29,90476.03,90117.91,0
LP0000002054,LN00000128,6,2026-04-29,90476.03,81137.14,0
LP0000002055,LN00000128,7,2026-05-29,90476.03,90761.32,0
LP0000002056,LN00000128,8,2026-06-29,90476.03,90921.49,0
LP0000002057,LN00000128,9,2026-07-29,90476.03,93974.96,0
LP0000002058,LN00000128,10,2026-08-29,90476.03,104047.43,0
LP0000002059,LN00000129,1,2021-06-11,35406.02,37068.76,0
LP0000002060,LN00000129,2,2021-07-11,35406.02,33052.0,0
LP0000002061,LN00000129,3,2021-08-11,35406.02,33051.76,0
LP0000002062,LN00000129,4,2021-09-11,35406.02,37241.7,0
LP0000002063,LN00000129,5,2021-10-11,35406.02,38958.66,0
LP0000002064,LN00000129,6,2021-11-11,35406.02,32212.68,0
LP0000002065,LN00000129,7,2021-12-11,35406.02,34596.64,0
LP0000002066,LN00000129,8,2022-01-11,35406.02,33393.29,0
LP0000002067,LN00000129,9,2022-02-11,35406.02,28665.89,0
LP0000002068,LN00000129,10,2022-03-11,35406.02,36996.59,0
LP0000002069,LN00000129,11,2022-04-11,35406.02,32938.47,0
LP0000002070,LN00000129,12,2022-05-11,35406.02,35067.57,0
LP0000002071,LN00000129,13,2022-06-11,35406.02,30032.33,0
LP0000002072,LN00000129,14,2022-07-11,35406.02,32346.4,0
LP0000002073,LN00000129,15,2022-08-11,35406.02,38050.13,0
LP0000002074,LN00000129,16,2022-09-11,35406.02,33312.83,0
LP0000002075,LN00000129,17,2022-10-11,35406.02,37028.12,0
LP0000002076,LN00000129,18,2022-11-11,35406.02,34031.14,0
LP0000002077,LN00000130,1,2022-01-08,1419.06,1373.8,0
LP0000002078,LN00000130,2,2022-02-08,1419.06,1405.46,0
LP0000002079,LN00000130,3,2022-03-08,1419.06,1366.56,0
LP0000002080,LN00000130,4,2022-04-08,1419.06,1329.56,0
LP0000002081,LN00000130,5,2022-05-08,1419.06,1524.19,0
LP0000002082,LN00000130,6,2022-06-08,1419.06,1143.41,0
LP0000002083,LN00000130,7,2022-07-08,1419.06,1570.35,0
LP0000002084,LN00000130,8,2022-08-08,1419.06,1612.63,0
LP0000002085,LN00000130,9,2022-09-08,1419.06,1421.01,0
LP0000002086,LN00000130,10,2022-10-08,1419.06,1569.22,0
LP0000002087,LN00000130,11,2022-11-08,1419.06,1422.74,0
LP0000002088,LN00000130,12,2022-12-08,1419.06,1302.14,0
LP0000002089,LN00000130,13,2023-01-08,1419.06,1420.59,0
LP0000002090,LN00000130,14,2023-02-08,1419.06,1314.04,0
LP0000002091,LN00000130,15,2023-03-08,1419.06,1453.17,0
LP0000002092,LN00000130,16,2023-04-08,1419.06,1446.68,0
LP0000002093,LN00000130,17,2023-05-08,1419.06,1271.24,0
LP0000002094,LN00000130,18,2023-06-08,1419.06,1351.67,0
LP0000002095,LN00000131,1,2026-05-13,23089.59,24563.44,0
LP0000002096,LN00000131,2,2026-06-13,23089.59,22033.3,0
LP0000002097,LN00000131,3,2026-07-13,23089.59,25639.62,0
LP0000002098,LN00000131,4,2026-08-13,23089.59,24116.81,0
LP0000002099,LN00000132,1,2023-11-03,14114.97,15571.17,0
LP0000002100,LN00000132,2,2023-12-03,14114.97,13793.57,0
LP0000002101,LN00000132,3,2024-01-03,14114.97,15155.1,0
LP0000002102,LN00000132,4,2024-02-03,14114.97,15001.11,0
LP0000002103,LN00000132,5,2024-03-03,14114.97,12964.54,0
LP0000002104,LN00000132,6,2024-04-03,14114.97,15125.44,0
LP0000002105,LN00000132,7,2024-05-03,14114.97,14432.01,0
LP0000002106,LN00000132,8,2024-06-03,14114.97,12633.72,0
LP0000002107,LN00000132,9,2024-07-03,14114.97,15052.81,0
LP0000002108,LN00000132,10,2024-08-03,14114.97,14266.05,0
LP0000002109,LN00000132,11,2024-09-03,14114.97,14950.92,0
LP0000002110,LN00000132,12,2024-10-03,14114.97,14549.47,0
LP0000002111,LN00000132,13,2024-11-03,14114.97,13917.48,0
LP0000002112,LN00000132,14,2024-12-03,14114.97,16011.38,0
LP0000002113,LN00000132,15,2025-01-03,14114.97,15356.52,0
LP0000002114,LN00000132,16,2025-02-03,14114.97,13713.01,0
LP0000002115,LN00000132,17,2025-03-03,14114.97,12183.44,0
LP0000002116,LN00000132,18,2025-04-03,14114.97,14661.88,0
LP0000002117,LN00000133,1,2023-01-15,18898.52,13921.95,0
LP0000002118,LN00000133,2,2023-02-15,18898.52,10365.05,0
LP0000002119,LN00000133,3,2023-03-15,18898.52,10153.23,1
LP0000002120,LN00000133,4,2023-04-15,18898.52,13607.15,1
LP0000002121,LN00000133,5,2023-05-15,18898.52,12648.87,1
LP0000002122,LN00000133,6,2023-06-15,18898.52,12946.38,0
LP0000002123,LN00000133,7,2023-07-15,18898.52,12431.88,1
LP0000002124,LN00000133,8,2023-08-15,18898.52,11331.23,1
LP0000002125,LN00000133,9,2023-09-15,18898.52,13401.69,0
LP0000002126,LN00000133,10,2023-10-15,18898.52,13078.86,1
LP0000002127,LN00000133,11,2023-11-15,18898.52,12790.21,1
LP0000002128,LN00000133,12,2023-12-15,18898.52,13657.2,1
LP0000002129,LN00000133,13,2024-01-15,18898.52,10600.75,1
LP0000002130,LN00000133,14,2024-02-15,18898.52,11619.32,0
LP0000002131,LN00000133,15,2024-03-15,18898.52,11086.42,1
LP0000002132,LN00000133,16,2024-04-15,18898.52,11787.88,1
LP0000002133,LN00000133,17,2024-05-15,18898.52,15799.75,1
LP0000002134,LN00000133,18,2024-06-15,18898.52,11080.91,1
LP0000002135,LN00000134,1,2025-01-22,20858.01,23986.71,0
LP0000002136,LN00000134,2,2025-02-22,20858.01,19872.4,0
LP0000002137,LN00000134,3,2025-03-22,20858.01,20526.4,0
LP0000002138,LN00000134,4,2025-04-22,20858.01,19609.83,0
LP0000002139,LN00000134,5,2025-05-22,20858.01,22624.59,0
LP0000002140,LN00000134,6,2025-06-22,20858.01,21871.08,0
LP0000002141,LN00000134,7,2025-07-22,20858.01,21033.46,0
LP0000002142,LN00000134,8,2025-08-22,20858.01,22493.78,0
LP0000002143,LN00000134,9,2025-09-22,20858.01,16940.54,0
LP0000002144,LN00000134,10,2025-10-22,20858.01,20401.41,0
LP0000002145,LN00000134,11,2025-11-22,20858.01,20352.98,0
LP0000002146,LN00000134,12,2025-12-22,20858.01,18169.2,0
LP0000002147,LN00000134,13,2026-01-22,20858.01,19919.44,0
LP0000002148,LN00000134,14,2026-02-22,20858.01,18776.08,0
LP0000002149,LN00000134,15,2026-03-22,20858.01,23761.69,0
LP0000002150,LN00000134,16,2026-04-22,20858.01,17537.97,0
LP0000002151,LN00000134,17,2026-05-22,20858.01,18545.83,0
LP0000002152,LN00000134,18,2026-06-22,20858.01,20625.89,0
LP0000002153,LN00000135,1,2023-08-15,826.43,923.57,0
LP0000002154,LN00000135,2,2023-09-15,826.43,744.97,0
LP0000002155,LN00000135,3,2023-10-15,826.43,841.94,0
LP0000002156,LN00000135,4,2023-11-15,826.43,792.04,0
LP0000002157,LN00000135,5,2023-12-15,826.43,844.72,0
LP0000002158,LN00000135,6,2024-01-15,826.43,876.41,0
LP0000002159,LN00000135,7,2024-02-15,826.43,944.41,0
LP0000002160,LN00000135,8,2024-03-15,826.43,950.39,0
LP0000002161,LN00000135,9,2024-04-15,826.43,882.84,0
LP0000002162,LN00000135,10,2024-05-15,826.43,805.68,0
LP0000002163,LN00000135,11,2024-06-15,826.43,842.05,0
LP0000002164,LN00000135,12,2024-07-15,826.43,950.39,0
LP0000002165,LN00000135,13,2024-08-15,826.43,750.07,0
LP0000002166,LN00000135,14,2024-09-15,826.43,840.34,0
LP0000002167,LN00000135,15,2024-10-15,826.43,858.17,0
LP0000002168,LN00000135,16,2024-11-15,826.43,856.14,0
LP0000002169,LN00000135,17,2024-12-15,826.43,854.84,0
LP0000002170,LN00000135,18,2025-01-15,826.43,851.28,0
LP0000002171,LN00000136,1,2025-01-24,12743.77,13174.89,0
LP0000002172,LN00000136,2,2025-02-24,12743.77,12486.93,0
LP0000002173,LN00000136,3,2025-03-24,12743.77,12905.54,0
LP0000002174,LN00000136,4,2025-04-24,12743.77,12010.12,0
LP0000002175,LN00000136,5,2025-05-24,12743.77,13521.48,0
LP0000002176,LN00000136,6,2025-06-24,12743.77,12272.26,0
LP0000002177,LN00000136,7,2025-07-24,12743.77,12786.43,0
LP0000002178,LN00000136,8,2025-08-24,12743.77,11942.6,0
LP0000002179,LN00000136,9,2025-09-24,12743.77,12510.19,0
LP0000002180,LN00000136,10,2025-10-24,12743.77,11142.58,0
LP0000002181,LN00000136,11,2025-11-24,12743.77,11897.42,0
LP0000002182,LN00000136,12,2025-12-24,12743.77,12327.13,0
LP0000002183,LN00000136,13,2026-01-24,12743.77,12509.0,0
LP0000002184,LN00000136,14,2026-02-24,12743.77,10852.9,0
LP0000002185,LN00000136,15,2026-03-24,12743.77,13184.25,0
LP0000002186,LN00000136,16,2026-04-24,12743.77,13421.24,0
LP0000002187,LN00000136,17,2026-05-24,12743.77,11849.32,0
LP0000002188,LN00000136,18,2026-06-24,12743.77,12656.38,0
LP0000002189,LN00000137,1,2023-12-11,12367.76,12250.52,0
LP0000002190,LN00000137,2,2024-01-11,12367.76,11184.64,0
LP0000002191,LN00000137,3,2024-02-11,12367.76,12178.02,0
LP0000002192,LN00000137,4,2024-03-11,12367.76,12964.8,0
LP0000002193,LN00000137,5,2024-04-11,12367.76,11762.04,0
LP0000002194,LN00000137,6,2024-05-11,12367.76,10987.48,0
LP0000002195,LN00000137,7,2024-06-11,12367.76,13711.33,0
LP0000002196,LN00000137,8,2024-07-11,12367.76,12206.53,0
LP0000002197,LN00000137,9,2024-08-11,12367.76,12215.41,0
LP0000002198,LN00000137,10,2024-09-11,12367.76,12152.5,0
LP0000002199,LN00000137,11,2024-10-11,12367.76,12789.25,0
LP0000002200,LN00000137,12,2024-11-11,12367.76,12763.97,0
LP0000002201,LN00000137,13,2024-12-11,12367.76,13028.78,0
LP0000002202,LN00000137,14,2025-01-11,12367.76,11383.91,0
LP0000002203,LN00000137,15,2025-02-11,12367.76,14222.93,0
LP0000002204,LN00000137,16,2025-03-11,12367.76,12194.88,0
LP0000002205,LN00000137,17,2025-04-11,12367.76,11956.95,0
LP0000002206,LN00000137,18,2025-05-11,12367.76,11891.18,0
LP0000002207,LN00000138,1,2022-04-27,1236.8,1261.18,0
LP0000002208,LN00000138,2,2022-05-27,1236.8,1217.37,0
LP0000002209,LN00000138,3,2022-06-27,1236.8,1260.13,0
LP0000002210,LN00000138,4,2022-07-27,1236.8,1310.61,0
LP0000002211,LN00000138,5,2022-08-27,1236.8,1237.97,0
LP0000002212,LN00000138,6,2022-09-27,1236.8,1274.86,0
LP0000002213,LN00000138,7,2022-10-27,1236.8,1151.66,0
LP0000002214,LN00000138,8,2022-11-27,1236.8,1113.27,0
LP0000002215,LN00000138,9,2022-12-27,1236.8,1278.51,0
LP0000002216,LN00000138,10,2023-01-27,1236.8,1206.27,0
LP0000002217,LN00000138,11,2023-02-27,1236.8,1321.14,0
LP0000002218,LN00000138,12,2023-03-27,1236.8,1200.54,0
LP0000002219,LN00000138,13,2023-04-27,1236.8,1410.5,0
LP0000002220,LN00000138,14,2023-05-27,1236.8,1146.57,0
LP0000002221,LN00000138,15,2023-06-27,1236.8,1184.69,0
LP0000002222,LN00000138,16,2023-07-27,1236.8,1092.62,0
LP0000002223,LN00000138,17,2023-08-27,1236.8,1031.77,0
LP0000002224,LN00000138,18,2023-09-27,1236.8,1337.2,0
LP0000002225,LN00000139,1,2024-06-05,23384.97,26767.07,0
LP0000002226,LN00000139,2,2024-07-05,23384.97,23147.39,0
LP0000002227,LN00000139,3,2024-08-05,23384.97,22677.31,0
LP0000002228,LN00000139,4,2024-09-05,23384.97,24748.67,0
LP0000002229,LN00000139,5,2024-10-05,23384.97,25472.73,0
LP0000002230,LN00000139,6,2024-11-05,23384.97,22683.58,0
LP0000002231,LN00000139,7,2024-12-05,23384.97,22430.01,0
LP0000002232,LN00000139,8,2025-01-05,23384.97,24456.58,0
LP0000002233,LN00000139,9,2025-02-05,23384.97,25093.95,0
LP0000002234,LN00000139,10,2025-03-05,23384.97,23718.17,0
LP0000002235,LN00000139,11,2025-04-05,23384.97,21330.53,0
LP0000002236,LN00000139,12,2025-05-05,23384.97,23573.11,0
LP0000002237,LN00000139,13,2025-06-05,23384.97,21926.77,0
LP0000002238,LN00000139,14,2025-07-05,23384.97,24307.86,0
LP0000002239,LN00000139,15,2025-08-05,23384.97,22300.95,0
LP0000002240,LN00000139,16,2025-09-05,23384.97,23340.85,0
LP0000002241,LN00000139,17,2025-10-05,23384.97,24229.32,0
LP0000002242,LN00000139,18,2025-11-05,23384.97,21348.06,0
LP0000002243,LN00000140,1,2023-07-12,722.7,799.57,0
LP0000002244,LN00000140,2,2023-08-12,722.7,740.94,0
LP0000002245,LN00000140,3,2023-09-12,722.7,678.8,0
LP0000002246,LN00000140,4,2023-10-12,722.7,736.93,0
LP0000002247,LN00000140,5,2023-11-12,722.7,698.27,0
LP0000002248,LN00000140,6,2023-12-12,722.7,724.66,0
LP0000002249,LN00000140,7,2024-01-12,722.7,740.95,0
LP0000002250,LN00000140,8,2024-02-12,722.7,752.89,0
LP0000002251,LN00000140,9,2024-03-12,722.7,727.34,0
LP0000002252,LN00000140,10,2024-04-12,722.7,665.58,0
LP0000002253,LN00000140,11,2024-05-12,722.7,602.97,0
LP0000002254,LN00000140,12,2024-06-12,722.7,739.53,0
LP0000002255,LN00000140,13,2024-07-12,722.7,790.57,0
LP0000002256,LN00000140,14,2024-08-12,722.7,718.83,0
LP0000002257,LN00000140,15,2024-09-12,722.7,821.02,0
LP0000002258,LN00000140,16,2024-10-12,722.7,776.05,0
LP0000002259,LN00000140,17,2024-11-12,722.7,673.7,0
LP0000002260,LN00000140,18,2024-12-12,722.7,785.07,0
LP0000002261,LN00000141,1,2024-11-14,624.08,667.45,0
LP0000002262,LN00000141,2,2024-12-14,624.08,593.48,0
LP0000002263,LN00000141,3,2025-01-14,624.08,541.32,0
LP0000002264,LN00000141,4,2025-02-14,624.08,586.88,0
LP0000002265,LN00000141,5,2025-03-14,624.08,597.04,0
LP0000002266,LN00000141,6,2025-04-14,624.08,692.86,0
LP0000002267,LN00000141,7,2025-05-14,624.08,598.1,0
LP0000002268,LN00000141,8,2025-06-14,624.08,706.6,0
LP0000002269,LN00000141,9,2025-07-14,624.08,591.34,0
LP0000002270,LN00000141,10,2025-08-14,624.08,627.58,0
LP0000002271,LN00000141,11,2025-09-14,624.08,667.2,0
LP0000002272,LN00000141,12,2025-10-14,624.08,655.03,0
LP0000002273,LN00000141,13,2025-11-14,624.08,603.13,0
LP0000002274,LN00000141,14,2025-12-14,624.08,596.92,0
LP0000002275,LN00000141,15,2026-01-14,624.08,625.18,0
LP0000002276,LN00000141,16,2026-02-14,624.08,638.46,0
LP0000002277,LN00000141,17,2026-03-14,624.08,589.49,0
LP0000002278,LN00000141,18,2026-04-14,624.08,598.6,0
LP0000002279,LN00000142,1,2024-08-24,31398.38,32196.55,0
LP0000002280,LN00000142,2,2024-09-24,31398.38,34115.37,0
LP0000002281,LN00000142,3,2024-10-24,31398.38,30570.18,0
LP0000002282,LN00000142,4,2024-11-24,31398.38,27905.1,0
LP0000002283,LN00000142,5,2024-12-24,31398.38,29601.55,0
LP0000002284,LN00000142,6,2025-01-24,31398.38,31515.03,0
LP0000002285,LN00000142,7,2025-02-24,31398.38,31293.08,0
LP0000002286,LN00000142,8,2025-03-24,31398.38,35458.0,0
LP0000002287,LN00000142,9,2025-04-24,31398.38,32958.96,0
LP0000002288,LN00000142,10,2025-05-24,31398.38,29411.22,0
LP0000002289,LN00000142,11,2025-06-24,31398.38,28491.46,0
LP0000002290,LN00000142,12,2025-07-24,31398.38,33821.95,0
LP0000002291,LN00000142,13,2025-08-24,31398.38,28604.28,0
LP0000002292,LN00000142,14,2025-09-24,31398.38,29507.88,0
LP0000002293,LN00000142,15,2025-10-24,31398.38,31096.76,0
LP0000002294,LN00000142,16,2025-11-24,31398.38,32260.51,0
LP0000002295,LN00000142,17,2025-12-24,31398.38,30178.67,0
LP0000002296,LN00000142,18,2026-01-24,31398.38,33684.32,0
LP0000002297,LN00000143,1,2024-12-04,526.41,570.27,0
LP0000002298,LN00000143,2,2025-01-04,526.41,571.17,0
LP0000002299,LN00000143,3,2025-02-04,526.41,513.36,0
LP0000002300,LN00000143,4,2025-03-04,526.41,507.18,0
LP0000002301,LN00000143,5,2025-04-04,526.41,542.14,0
LP0000002302,LN00000143,6,2025-05-04,526.41,528.83,0
LP0000002303,LN00000143,7,2025-06-04,526.41,488.57,0
LP0000002304,LN00000143,8,2025-07-04,526.41,498.2,0
LP0000002305,LN00000143,9,2025-08-04,526.41,568.78,0
LP0000002306,LN00000143,10,2025-09-04,526.41,588.2,0
LP0000002307,LN00000143,11,2025-10-04,526.41,524.99,0
LP0000002308,LN00000143,12,2025-11-04,526.41,480.35,0
LP0000002309,LN00000143,13,2025-12-04,526.41,588.0,0
LP0000002310,LN00000143,14,2026-01-04,526.41,594.34,0
LP0000002311,LN00000143,15,2026-02-04,526.41,573.54,0
LP0000002312,LN00000143,16,2026-03-04,526.41,549.91,0
LP0000002313,LN00000143,17,2026-04-04,526.41,541.45,0
LP0000002314,LN00000143,18,2026-05-04,526.41,502.22,0
LP0000002315,LN00000144,1,2025-11-19,2989.01,2990.14,0
LP0000002316,LN00000144,2,2025-12-19,2989.01,3192.13,0
LP0000002317,LN00000144,3,2026-01-19,2989.01,3437.36,0
LP0000002318,LN00000144,4,2026-02-19,2989.01,2410.44,0
LP0000002319,LN00000144,5,2026-03-19,2989.01,2986.99,0
LP0000002320,LN00000144,6,2026-04-19,2989.01,3146.23,0
LP0000002321,LN00000144,7,2026-05-19,2989.01,2880.48,0
LP0000002322,LN00000144,8,2026-06-19,2989.01,3079.12,0
LP0000002323,LN00000144,9,2026-07-19,2989.01,2831.52,0
LP0000002324,LN00000144,10,2026-08-19,2989.01,2842.25,0
LP0000002325,LN00000145,1,2021-11-26,80226.26,48412.24,1
LP0000002326,LN00000145,2,2021-12-26,80226.26,49305.19,1
LP0000002327,LN00000145,3,2022-01-26,80226.26,53073.2,1
LP0000002328,LN00000145,4,2022-02-26,80226.26,56679.0,1
LP0000002329,LN00000145,5,2022-03-26,80226.26,61435.05,1
LP0000002330,LN00000145,6,2022-04-26,80226.26,43989.87,1
LP0000002331,LN00000145,7,2022-05-26,80226.26,46621.28,1
LP0000002332,LN00000145,8,2022-06-26,80226.26,51615.04,0
LP0000002333,LN00000145,9,2022-07-26,80226.26,53829.92,1
LP0000002334,LN00000145,10,2022-08-26,80226.26,52276.4,1
LP0000002335,LN00000145,11,2022-09-26,80226.26,47611.47,1
LP0000002336,LN00000145,12,2022-10-26,80226.26,61979.39,1
LP0000002337,LN00000145,13,2022-11-26,80226.26,56085.92,1
LP0000002338,LN00000145,14,2022-12-26,80226.26,43765.25,1
LP0000002339,LN00000145,15,2023-01-26,80226.26,59653.26,1
LP0000002340,LN00000145,16,2023-02-26,80226.26,51778.0,1
LP0000002341,LN00000145,17,2023-03-26,80226.26,55767.84,1
LP0000002342,LN00000145,18,2023-04-26,80226.26,42170.28,1
LP0000002343,LN00000146,1,2022-10-07,20182.03,19604.53,0
LP0000002344,LN00000146,2,2022-11-07,20182.03,18535.03,0
LP0000002345,LN00000146,3,2022-12-07,20182.03,18464.67,0
LP0000002346,LN00000146,4,2023-01-07,20182.03,22947.14,0
LP0000002347,LN00000146,5,2023-02-07,20182.03,18709.68,0
LP0000002348,LN00000146,6,2023-03-07,20182.03,18987.39,0
LP0000002349,LN00000146,7,2023-04-07,20182.03,23209.33,0
LP0000002350,LN00000146,8,2023-05-07,20182.03,18770.45,0
LP0000002351,LN00000146,9,2023-06-07,20182.03,22480.11,0
LP0000002352,LN00000146,10,2023-07-07,20182.03,21053.78,0
LP0000002353,LN00000146,11,2023-08-07,20182.03,19390.3,0
LP0000002354,LN00000146,12,2023-09-07,20182.03,19539.28,0
LP0000002355,LN00000146,13,2023-10-07,20182.03,21033.46,0
LP0000002356,LN00000146,14,2023-11-07,20182.03,20966.18,0
LP0000002357,LN00000146,15,2023-12-07,20182.03,21569.08,0
LP0000002358,LN00000146,16,2024-01-07,20182.03,18559.21,0
LP0000002359,LN00000146,17,2024-02-07,20182.03,19624.22,0
LP0000002360,LN00000146,18,2024-03-07,20182.03,23209.33,0
LP0000002361,LN00000147,1,2025-02-28,28271.52,30768.98,0
LP0000002362,LN00000147,2,2025-03-29,28271.52,28958.46,0
LP0000002363,LN00000147,3,2025-04-29,28271.52,28146.77,0
LP0000002364,LN00000147,4,2025-05-29,28271.52,27081.19,0
LP0000002365,LN00000147,5,2025-06-29,28271.52,29117.3,0
LP0000002366,LN00000147,6,2025-07-29,28271.52,28936.43,0
LP0000002367,LN00000147,7,2025-08-29,28271.52,26060.72,0
LP0000002368,LN00000147,8,2025-09-29,28271.52,25174.56,0
LP0000002369,LN00000147,9,2025-10-29,28271.52,31039.88,0
LP0000002370,LN00000147,10,2025-11-29,28271.52,26517.36,0
LP0000002371,LN00000147,11,2025-12-29,28271.52,26505.75,0
LP0000002372,LN00000147,12,2026-01-29,28271.52,28805.6,0
LP0000002373,LN00000147,13,2026-02-28,28271.52,30646.62,0
LP0000002374,LN00000147,14,2026-03-29,28271.52,23953.72,0
LP0000002375,LN00000147,15,2026-04-29,28271.52,27849.28,0
LP0000002376,LN00000147,16,2026-05-29,28271.52,27517.5,0
LP0000002377,LN00000147,17,2026-06-29,28271.52,30475.99,0
LP0000002378,LN00000147,18,2026-07-29,28271.52,27581.12,0
LP0000002379,LN00000148,1,2025-12-27,113011.39,121870.32,0
LP0000002380,LN00000148,2,2026-01-27,113011.39,114740.68,0
LP0000002381,LN00000148,3,2026-02-27,113011.39,107070.38,0
LP0000002382,LN00000148,4,2026-03-27,113011.39,114302.04,0
LP0000002383,LN00000148,5,2026-04-27,113011.39,113500.28,0
LP0000002384,LN00000148,6,2026-05-27,113011.39,122571.25,0
LP0000002385,LN00000148,7,2026-06-27,113011.39,107152.21,0
LP0000002386,LN00000148,8,2026-07-27,113011.39,101338.5,0
LP0000002387,LN00000148,9,2026-08-27,113011.39,115595.64,0
LP0000002388,LN00000149,1,2022-10-17,416.67,423.99,0
LP0000002389,LN00000149,2,2022-11-17,416.67,422.33,0
LP0000002390,LN00000149,3,2022-12-17,416.67,451.84,0
LP0000002391,LN00000149,4,2023-01-17,416.67,443.75,0
LP0000002392,LN00000149,5,2023-02-17,416.67,375.81,0
LP0000002393,LN00000149,6,2023-03-17,416.67,408.05,0
LP0000002394,LN00000149,7,2023-04-17,416.67,447.25,0
LP0000002395,LN00000149,8,2023-05-17,416.67,479.17,0
LP0000002396,LN00000149,9,2023-06-17,416.67,383.76,0
LP0000002397,LN00000149,10,2023-07-17,416.67,453.19,0
LP0000002398,LN00000149,11,2023-08-17,416.67,436.56,0
