account_id,customer_id,branch_id,account_type,open_date,status,current_balance,interest_rate
AC00002414,CU00001290,BR011,Savings,2018-10-30,Active,29289.53,2.7
AC00002415,CU00003916,BR015,Savings,2025-03-20,Active,32105.49,2.7
AC00002416,CU00001122,BR006,Savings,2024-08-09,Active,111690.94,2.7
AC00002417,CU00004972,BR008,Savings,2024-03-24,Active,73983.5,2.7
AC00002418,CU00002377,BR008,Salary,2026-06-20,Active,76434.59,2.5
AC00002419,CU00000866,BR006,Savings,2025-07-11,Active,20613.0,2.7
AC00002420,CU00004447,BR019,Savings,2023-09-14,Active,81439.95,2.7
AC00002421,CU00000266,BR008,Savings,2023-10-19,Active,50162.28,2.7
AC00002422,CU00004063,BR024,Savings,2024-05-04,Active,7382.52,2.7
AC00002423,CU00004113,BR011,Savings,2019-04-19,Active,33393.82,2.7
AC00002424,CU00000617,BR011,Salary,2026-03-05,Active,71052.43,2.5
AC00002425,CU00000226,BR011,Current,2024-01-18,Active,36237.72,0.0
AC00002426,CU00004712,BR021,Salary,2021-03-02,Active,28459.81,2.5
AC00002427,CU00001128,BR008,Salary,2022-02-23,Active,57907.7,2.5
AC00002428,CU00004154,BR007,Salary,2024-12-04,Active,31248.38,2.5
AC00002429,CU00003240,BR003,Fixed Deposit,2020-09-13,Active,407976.88,7.1
AC00002430,CU00000170,BR023,Current,2025-07-07,Active,3862.78,0.0
AC00002431,CU00003789,BR015,Salary,2025-08-15,Active,24420.52,2.5
AC00002432,CU00001806,BR014,Savings,2022-04-16,Active,18834.75,2.7
AC00002433,CU00004011,BR016,Current,2022-08-07,Active,267867.79,0.0
AC00002434,CU00003129,BR015,Savings,2024-09-16,Active,21865.97,2.7
AC00002435,CU00004395,BR012,Salary,2024-08-15,Active,46517.42,2.5
AC00002436,CU00000955,BR004,Current,2024-07-01,Active,44709.44,0.0
AC00002437,CU00004729,BR007,Savings,2019-03-14,Active,36509.52,2.7
AC00002438,CU00002818,BR019,Salary,2018-08-20,Active,279675.76,2.5
AC00002439,CU00004916,BR015,Savings,2019-04-29,Active,57472.33,2.7
AC00002440,CU00001265,BR007,Savings,2021-06-02,Active,22735.6,2.7
AC00002441,CU00004018,BR008,Salary,2024-03-29,Closed,40011.49,2.5
AC00002442,CU00001986,BR022,Savings,2021-08-17,Active,22481.32,2.7
AC00002443,CU00000362,BR010,Current,2019-12-09,Active,34916.76,0.0
AC00002444,CU00004408,BR007,Savings,2018-09-08,Active,93322.9,2.7
AC00002445,CU00002049,BR013,Savings,2023-01-31,Active,22624.2,2.7
AC00002446,CU00004460,BR004,Savings,2024-03-09,Active,6922.62,2.7
AC00002447,CU00000959,BR021,Salary,2025-05-01,Active,134321.48,2.5
AC00002448,CU00001199,BR016,Savings,2018-10-23,Dormant,8862.64,2.7
AC00002449,CU00002866,BR012,Savings,2025-03-16,Active,14851.42,2.7
AC00002450,CU00003463,BR009,Savings,2021-08-09,Active,12776.2,2.7
AC00002451,CU00002455,BR015,Savings,2019-09-28,Active,97619.06,2.7
AC00002452,CU00000469,BR024,Savings,2023-01-28,Active,39410.78,2.7
AC00002453,CU00002754,BR012,Fixed Deposit,2019-09-12,Active,78008.15,7.1
AC00002454,CU00004682,BR005,Savings,2020-07-04,Active,38466.88,2.7
AC00002455,CU00000535,BR005,Current,2024-01-13,Active,58058.35,0.0
AC00002456,CU00002866,BR017,Savings,2019-02-11,Active,30658.73,2.7
AC00002457,CU00002967,BR024,Savings,2025-11-29,Active,28576.57,2.7
AC00002458,CU00004473,BR012,Salary,2026-02-10,Closed,23600.11,2.5
AC00002459,CU00002223,BR015,Fixed Deposit,2021-06-04,Active,320155.85,7.1
AC00002460,CU00003567,BR003,Savings,2026-04-01,Active,68302.54,2.7
AC00002461,CU00002950,BR013,Savings,2021-10-01,Active,32471.96,2.7
AC00002462,CU00003057,BR011,Salary,2024-09-04,Dormant,111914.72,2.5
AC00002463,CU00003337,BR008,Savings,2026-06-24,Active,80392.81,2.7
AC00002464,CU00002343,BR003,Savings,2021-12-19,Active,34840.32,2.7
AC00002465,CU00001955,BR016,Savings,2025-10-03,Active,36998.58,2.7
AC00002466,CU00001529,BR021,Savings,2026-07-26,Dormant,83537.93,2.7
AC00002467,CU00004194,BR008,Savings,2019-10-26,Dormant,278632.89,2.7
AC00002468,CU00000990,BR013,Savings,2022-12-26,Active,27508.51,2.7
AC00002469,CU00000833,BR013,Fixed Deposit,2018-10-31,Active,265480.67,7.1
AC00002470,CU00004690,BR023,Savings,2018-10-11,Active,42338.71,2.7
AC00002471,CU00000385,BR011,Savings,2018-10-07,Active,59870.91,2.7
AC00002472,CU00001565,BR015,Savings,2026-07-13,Active,104742.96,2.7
AC00002473,CU00000188,BR016,Current,2025-06-06,Active,19213.38,0.0
AC00002474,CU00002094,BR023,Savings,2024-10-24,Active,28726.76,2.7
AC00002475,CU00003773,BR005,Salary,2023-02-22,Active,17578.0,2.5
AC00002476,CU00000265,BR009,Salary,2022-12-18,Active,20675.7,2.5
AC00002477,CU00002817,BR004,Salary,2025-08-27,Active,4856.87,2.5
AC00002478,CU00001093,BR024,Fixed Deposit,2019-06-27,Active,277043.42,7.1
AC00002479,CU00000462,BR019,Salary,2021-02-21,Active,319720.54,2.5
AC00002480,CU00004952,BR002,Fixed Deposit,2024-04-22,Active,461832.53,7.1
AC00002481,CU00002987,BR012,Salary,2023-11-30,Active,62359.1,2.5
AC00002482,CU00003226,BR019,Savings,2021-09-03,Closed,79108.6,2.7
AC00002483,CU00000353,BR014,Savings,2019-02-25,Active,16768.13,2.7
AC00002484,CU00000809,BR018,Salary,2018-09-04,Active,56971.62,2.5
AC00002485,CU00000180,BR021,Savings,2018-08-27,Active,4358.51,2.7
AC00002486,CU00003227,BR021,Salary,2022-04-08,Active,15422.54,2.5
AC00002487,CU00004202,BR008,Savings,2026-04-15,Active,9146.56,2.7
AC00002488,CU00004363,BR003,Savings,2023-08-25,Active,249258.06,2.7
AC00002489,CU00004437,BR023,Fixed Deposit,2021-04-01,Active,59865.9,7.1
AC00002490,CU00000126,BR018,Current,2022-10-11,Active,58806.56,0.0
AC00002491,CU00002561,BR023,Salary,2021-01-18,Active,13589.28,2.5
AC00002492,CU00004525,BR017,Savings,2018-09-27,Active,2835.34,2.7
AC00002493,CU00000976,BR023,Salary,2023-03-18,Active,41247.26,2.5
AC00002494,CU00000445,BR006,Current,2020-01-24,Active,7578.07,0.0
AC00002495,CU00002729,BR002,Savings,2021-11-22,Active,77300.31,2.7
AC00002496,CU00001044,BR019,Savings,2021-09-23,Active,9388.11,2.7
AC00002497,CU00003365,BR001,Savings,2022-09-18,Active,55402.82,2.7
AC00002498,CU00001099,BR008,Savings,2024-11-06,Active,40246.69,2.7
AC00002499,CU00002982,BR021,Savings,2023-09-09,Active,77581.5,2.7
AC00002500,CU00000197,BR022,Salary,2021-07-23,Active,39456.66,2.5
AC00002501,CU00004887,BR001,Salary,2025-04-12,Active,8007.79,2.5
AC00002502,CU00004364,BR018,Salary,2023-06-29,Active,40708.42,2.5
AC00002503,CU00002373,BR010,Current,2021-10-29,Active,150815.42,0.0
AC00002504,CU00000508,BR015,Current,2019-11-25,Active,31613.13,0.0
AC00002505,CU00003777,BR016,Savings,2020-04-09,Active,4300.74,2.7
AC00002506,CU00000066,BR023,Savings,2020-07-22,Active,48477.84,2.7
AC00002507,CU00004642,BR007,Current,2019-08-20,Active,17414.25,0.0
AC00002508,CU00001852,BR014,Salary,2026-06-21,Active,48585.96,2.5
AC00002509,CU00002454,BR019,Salary,2025-10-22,Active,54971.12,2.5
AC00002510,CU00000664,BR019,Current,2018-12-10,Active,46324.92,0.0
AC00002511,CU00004517,BR007,Savings,2023-05-17,Active,30546.31,2.7
AC00002512,CU00003496,BR006,Savings,2018-11-27,Active,15750.59,2.7
AC00002513,CU00003282,BR020,Salary,2024-11-12,Active,683251.47,2.5
AC00002514,CU00001545,BR022,Savings,2019-06-19,Active,6556.46,2.7
AC00002515,CU00000273,BR017,Fixed Deposit,2018-11-01,Active,266725.49,7.1
AC00002516,CU00000430,BR008,Salary,2023-12-24,Active,24959.4,2.5
AC00002517,CU00000434,BR012,Savings,2026-04-23,Active,117453.92,2.7
AC00002518,CU00000331,BR014,Savings,2026-08-01,Active,43943.13,2.7
AC00002519,CU00002506,BR001,Salary,2025-07-10,Dormant,21545.25,2.5
AC00002520,CU00000255,BR019,Savings,2021-01-31,Active,94419.12,2.7
AC00002521,CU00002271,BR016,Fixed Deposit,2021-02-07,Active,119795.16,7.1
AC00002522,CU00000374,BR013,Current,2020-07-23,Active,406506.68,0.0
AC00002523,CU00003004,BR018,Savings,2019-12-14,Active,43977.96,2.7
AC00002524,CU00002888,BR008,Current,2020-04-18,Active,9565.68,0.0
AC00002525,CU00000108,BR008,Salary,2022-05-04,Active,49401.9,2.5
AC00002526,CU00001264,BR018,Salary,2026-02-05,Active,17408.55,2.5
AC00002527,CU00001769,BR003,Current,2020-09-12,Active,64484.5,0.0
AC00002528,CU00000029,BR024,Savings,2020-06-22,Active,8923.8,2.7
AC00002529,CU00001676,BR005,Current,2020-05-08,Active,2944.34,0.0
AC00002530,CU00000279,BR024,Salary,2021-11-24,Active,36544.06,2.5
AC00002531,CU00000307,BR014,Current,2025-03-15,Active,28556.98,0.0
AC00002532,CU00002899,BR002,Savings,2022-03-24,Active,7058.75,2.7
AC00002533,CU00001518,BR008,Salary,2022-10-17,Active,29908.91,2.5
AC00002534,CU00004146,BR004,Fixed Deposit,2026-05-23,Active,151705.38,7.1
AC00002535,CU00002216,BR023,Fixed Deposit,2021-05-13,Active,164008.61,7.1
AC00002536,CU00004166,BR002,Savings,2021-12-06,Active,39562.47,2.7
AC00002537,CU00003202,BR020,Savings,2024-09-23,Active,15215.09,2.7
AC00002538,CU00002874,BR011,Savings,2025-12-13,Active,97138.41,2.7
AC00002539,CU00000020,BR006,Current,2023-12-17,Active,6506.62,0.0
AC00002540,CU00002470,BR011,Savings,2022-04-09,Active,11254.62,2.7
AC00002541,CU00004754,BR023,Savings,2023-09-17,Active,72467.4,2.7
AC00002542,CU00002017,BR011,Savings,2018-10-23,Active,23661.44,2.7
AC00002543,CU00004403,BR017,Fixed Deposit,2019-01-25,Active,336245.62,7.1
AC00002544,CU00004373,BR024,Savings,2025-09-21,Active,9619.25,2.7
AC00002545,CU00003974,BR011,Current,2020-09-02,Active,183501.62,0.0
AC00002546,CU00003406,BR017,Current,2025-02-21,Active,180293.31,0.0
AC00002547,CU00001474,BR008,Savings,2024-05-26,Active,83293.15,2.7
AC00002548,CU00001261,BR018,Savings,2023-07-11,Active,28432.02,2.7
AC00002549,CU00000456,BR010,Savings,2022-03-09,Active,79565.04,2.7
AC00002550,CU00000285,BR010,Salary,2023-12-01,Active,423943.55,2.5
AC00002551,CU00004873,BR022,Savings,2023-09-27,Active,12811.96,2.7
AC00002552,CU00000528,BR020,Savings,2022-02-21,Active,5473.85,2.7
AC00002553,CU00000208,BR006,Fixed Deposit,2025-06-21,Active,449736.73,7.1
AC00002554,CU00003199,BR003,Current,2020-01-09,Active,34189.59,0.0
AC00002555,CU00001895,BR008,Fixed Deposit,2025-02-25,Active,449724.3,7.1
AC00002556,CU00000203,BR013,Salary,2023-10-30,Active,18478.39,2.5
AC00002557,CU00000544,BR022,Salary,2022-04-24,Active,22248.19,2.5
AC00002558,CU00000055,BR004,Savings,2020-10-24,Active,52828.25,2.7
AC00002559,CU00001101,BR008,Salary,2022-11-10,Active,25798.53,2.5
AC00002560,CU00004384,BR009,Fixed Deposit,2024-04-08,Active,44102.72,7.1
AC00002561,CU00002479,BR021,Savings,2025-12-02,Active,20926.24,2.7
AC00002562,CU00004150,BR012,Savings,2023-11-21,Active,20142.8,2.7
AC00002563,CU00004054,BR017,Salary,2021-05-12,Active,92628.58,2.5
AC00002564,CU00002325,BR005,Savings,2021-05-28,Active,14952.54,2.7
AC00002565,CU00003061,BR024,Savings,2023-06-06,Active,15030.63,2.7
AC00002566,CU00003375,BR013,Salary,2021-12-14,Active,15449.01,2.5
AC00002567,CU00001454,BR003,Current,2019-02-03,Active,22533.9,0.0
AC00002568,CU00001002,BR014,Savings,2021-11-18,Active,198097.92,2.7
AC00002569,CU00004935,BR017,Salary,2023-02-23,Dormant,41267.77,2.5
AC00002570,CU00001680,BR013,Salary,2021-01-16,Active,34453.15,2.5
AC00002571,CU00004766,BR014,Savings,2019-02-18,Active,37608.57,2.7
AC00002572,CU00001167,BR011,Salary,2022-06-12,Active,26306.03,2.5
AC00002573,CU00001605,BR008,Current,2026-01-13,Active,168496.29,0.0
AC00002574,CU00002224,BR019,Savings,2025-10-31,Active,158585.03,2.7
AC00002575,CU00004533,BR013,Savings,2019-01-29,Active,173288.78,2.7
AC00002576,CU00000086,BR019,Savings,2024-09-09,Active,329729.88,2.7
AC00002577,CU00003655,BR003,Savings,2025-08-23,Active,10017.36,2.7
AC00002578,CU00003530,BR006,Salary,2024-06-20,Active,7354.37,2.5
AC00002579,CU00001132,BR005,Savings,2020-03-21,Active,30035.78,2.7
AC00002580,CU00004534,BR021,Savings,2020-07-25,Active,54840.66,2.7
AC00002581,CU00000954,BR022,Savings,2024-06-29,Active,40664.83,2.7
AC00002582,CU00002324,BR018,Fixed Deposit,2019-06-15,Active,307849.54,7.1
AC00002583,CU00000963,BR012,Salary,2019-02-03,Active,3760.06,2.5
AC00002584,CU00002417,BR003,Salary,2023-06-24,Active,18765.16,2.5
AC00002585,CU00000142,BR013,Salary,2026-06-18,Closed,5307.49,2.5
AC00002586,CU00003270,BR006,Fixed Deposit,2024-02-07,Active,143967.0,7.1
AC00002587,CU00001143,BR010,Savings,2019-08-20,Active,15078.18,2.7
AC00002588,CU00003919,BR004,Savings,2022-05-05,Active,31507.68,2.7
AC00002589,CU00004771,BR003,Salary,2020-10-27,Active,4902.24,2.5
AC00002590,CU00001259,BR007,Savings,2021-10-05,Dormant,16850.13,2.7
AC00002591,CU00000214,BR006,Current,2026-04-14,Dormant,31684.92,0.0
AC00002592,CU00004473,BR016,Savings,2025-08-18,Active,3228.67,2.7
AC00002593,CU00000003,BR020,Salary,2020-05-21,Active,94154.86,2.5
AC00002594,CU00003243,BR019,Fixed Deposit,2023-04-06,Active,55333.66,7.1
AC00002595,CU00003084,BR022,Savings,2022-06-06,Active,10927.25,2.7
AC00002596,CU00003326,BR014,Fixed Deposit,2023-06-08,Active,470806.2,7.1
AC00002597,CU00001682,BR012,Salary,2020-09-19,Active,26022.15,2.5
AC00002598,CU00000961,BR003,Savings,2025-03-30,Dormant,92465.67,2.7
AC00002599,CU00001089,BR020,Savings,2026-08-02,Active,184292.31,2.7
AC00002600,CU00004252,BR012,Salary,2021-08-14,Active,100015.71,2.5
AC00002601,CU00002387,BR012,Current,2019-06-06,Dormant,17779.54,0.0
AC00002602,CU00003313,BR006,Savings,2023-05-29,Active,50701.38,2.7
AC00002603,CU00002911,BR005,Current,2023-06-15,Active,11072.48,0.0
AC00002604,CU00002158,BR016,Salary,2024-11-13,Active,139060.55,2.5
AC00002605,CU00003875,BR001,Salary,2018-07-27,Active,52510.04,2.5
AC00002606,CU00000939,BR021,Savings,2023-06-30,Dormant,80033.68,2.7
AC00002607,CU00000619,BR007,Savings,2018-10-08,Dormant,213914.91,2.7
AC00002608,CU00000671,BR012,Savings,2020-01-29,Active,13069.09,2.7
AC00002609,CU00000610,BR013,Savings,2018-09-08,Closed,17878.41,2.7
AC00002610,CU00004648,BR018,Savings,2019-12-04,Active,7733.75,2.7
AC00002611,CU00004179,BR008,Savings,2020-11-27,Active,21413.59,2.7
AC00002612,CU00001259,BR007,Savings,2019-11-10,Active,45044.43,2.7
AC00002613,CU00004372,BR007,Current,2023-09-12,Active,21455.63,0.0
AC00002614,CU00003110,BR018,Savings,2021-10-16,Active,40372.04,2.7
AC00002615,CU00002274,BR001,Savings,2025-12-11,Active,26045.16,2.7
AC00002616,CU00001723,BR001,Current,2019-05-22,Active,12496.31,0.0
AC00002617,CU00000353,BR010,Savings,2024-07-25,Active,37682.33,2.7
AC00002618,CU00004315,BR008,Savings,2018-09-26,Active,13874.27,2.7
AC00002619,CU00000985,BR002,Fixed Deposit,2025-04-23,Active,136751.07,7.1
AC00002620,CU00001564,BR008,Salary,2023-11-02,Active,22651.76,2.5
AC00002621,CU00002150,BR021,Savings,2022-11-23,Active,19775.12,2.7
AC00002622,CU00002035,BR007,Savings,2025-04-20,Active,7731.24,2.7
AC00002623,CU00002794,BR004,Salary,2024-01-06,Active,104699.16,2.5
AC00002624,CU00002045,BR016,Salary,2024-12-01,Active,41927.69,2.5
AC00002625,CU00000602,BR017,Current,2018-08-06,Active,48335.73,0.0
AC00002626,CU00003556,BR009,Fixed Deposit,2025-10-28,Active,147542.68,7.1
AC00002627,CU00002187,BR014,Fixed Deposit,2024-06-11,Dormant,671102.09,7.1
AC00002628,CU00003144,BR007,Savings,2023-07-15,Active,9325.68,2.7
AC00002629,CU00003147,BR013,Savings,2022-10-12,Active,40170.21,2.7
AC00002630,CU00003337,BR003,Savings,2023-01-21,Active,12565.66,2.7
AC00002631,CU00004846,BR010,Savings,2018-09-21,Active,3486.33,2.7
AC00002632,CU00001389,BR010,Salary,2019-08-26,Active,9523.07,2.5
AC00002633,CU00004101,BR023,Savings,2020-02-14,Active,52668.04,2.7
AC00002634,CU00000903,BR017,Savings,2020-06-01,Active,46636.67,2.7
AC00002635,CU00000865,BR011,Salary,2022-07-14,Active,47818.33,2.5
AC00002636,CU00003400,BR007,Salary,2026-01-07,Active,61980.67,2.5
AC00002637,CU00002908,BR009,Savings,2025-09-15,Active,21649.88,2.7
AC00002638,CU00002235,BR015,Salary,2024-08-11,Active,96610.3,2.5
AC00002639,CU00000001,BR016,Savings,2026-04-05,Active,47339.35,2.7
AC00002640,CU00002550,BR015,Fixed Deposit,2021-10-21,Active,144596.29,7.1
AC00002641,CU00002539,BR017,Salary,2024-11-04,Active,149461.22,2.5
AC00002642,CU00002573,BR011,Fixed Deposit,2024-10-26,Active,242616.32,7.1
AC00002643,CU00000195,BR017,Fixed Deposit,2018-11-01,Active,89210.14,7.1
AC00002644,CU00004615,BR023,Salary,2020-03-31,Dormant,134412.66,2.5
AC00002645,CU00001699,BR019,Savings,2022-02-08,Active,16601.54,2.7
AC00002646,CU00004163,BR001,Savings,2021-05-18,Active,26168.81,2.7
AC00002647,CU00003142,BR006,Fixed Deposit,2020-05-31,Active,250268.12,7.1
AC00002648,CU00004927,BR009,Savings,2020-06-10,Active,4510.71,2.7
AC00002649,CU00001839,BR003,Fixed Deposit,2022-05-07,Active,114501.24,7.1
AC00002650,CU00004763,BR013,Fixed Deposit,2019-03-12,Active,44275.47,7.1
AC00002651,CU00001291,BR012,Fixed Deposit,2024-03-13,Active,120981.19,7.1
AC00002652,CU00002165,BR015,Savings,2023-06-05,Active,11755.45,2.7
AC00002653,CU00001115,BR002,Salary,2022-07-11,Active,63497.35,2.5
AC00002654,CU00000280,BR005,Savings,2021-02-04,Active,12039.36,2.7
AC00002655,CU00002857,BR010,Current,2019-03-11,Active,2966.48,0.0
AC00002656,CU00000942,BR007,Savings,2022-11-11,Active,14160.06,2.7
AC00002657,CU00003562,BR009,Savings,2022-03-01,Active,382244.1,2.7
AC00002658,CU00004587,BR019,Savings,2025-06-07,Active,26034.14,2.7
AC00002659,CU00002211,BR008,Salary,2025-12-24,Active,59464.55,2.5
AC00002660,CU00001685,BR010,Fixed Deposit,2024-05-18,Active,409571.17,7.1
AC00002661,CU00004723,BR014,Salary,2024-03-24,Active,166482.99,2.5
AC00002662,CU00000148,BR017,Salary,2019-03-29,Active,16515.04,2.5
AC00002663,CU00001200,BR012,Salary,2019-05-09,Active,26326.92,2.5
AC00002664,CU00004295,BR006,Savings,2023-04-18,Active,36227.76,2.7
AC00002665,CU00002345,BR006,Fixed Deposit,2018-09-05,Active,116585.03,7.1
AC00002666,CU00004398,BR008,Savings,2025-06-05,Active,16500.87,2.7
AC00002667,CU00003657,BR024,Savings,2018-07-25,Active,40608.35,2.7
AC00002668,CU00001212,BR022,Salary,2022-03-02,Dormant,18313.15,2.5
AC00002669,CU00004332,BR020,Savings,2022-03-31,Active,27555.69,2.7
AC00002670,CU00000277,BR020,Savings,2020-12-28,Active,35435.29,2.7
AC00002671,CU00001804,BR009,Savings,2021-06-13,Active,27119.66,2.7
AC00002672,CU00000461,BR008,Savings,2018-07-22,Active,36331.2,2.7
AC00002673,CU00003986,BR017,Savings,2026-02-23,Active,2854.9,2.7
AC00002674,CU00004417,BR013,Fixed Deposit,2019-05-24,Active,311913.12,7.1
AC00002675,CU00003977,BR011,Current,2026-07-05,Dormant,30450.59,0.0
AC00002676,CU00002855,BR024,Current,2021-10-04,Active,41564.31,0.0
AC00002677,CU00001517,BR004,Fixed Deposit,2019-03-15,Active,307521.31,7.1
AC00002678,CU00003927,BR021,Salary,2025-01-12,Active,21128.48,2.5
AC00002679,CU00002949,BR011,Savings,2022-04-20,Active,20176.38,2.7
AC00002680,CU00003814,BR021,Salary,2023-05-14,Active,16014.98,2.5
AC00002681,CU00003050,BR014,Salary,2019-10-12,Active,2968.98,2.5
AC00002682,CU00000316,BR007,Salary,2022-12-07,Active,91428.5,2.5
AC00002683,CU00001279,BR021,Current,2021-12-19,Active,57454.77,0.0
AC00002684,CU00002994,BR010,Savings,2025-02-12,Active,11991.82,2.7
AC00002685,CU00003278,BR015,Salary,2024-02-19,Active,65877.49,2.5
AC00002686,CU00002993,BR008,Savings,2022-05-31,Active,80439.69,2.7
AC00002687,CU00003565,BR020,Current,2022-02-07,Active,127064.13,0.0
AC00002688,CU00004466,BR002,Current,2023-06-24,Active,7056.89,0.0
AC00002689,CU00003080,BR006,Salary,2026-03-19,Active,87215.71,2.5
AC00002690,CU00002286,BR015,Savings,2022-11-07,Active,11352.54,2.7
AC00002691,CU00004367,BR004,Salary,2024-05-03,Closed,48288.81,2.5
AC00002692,CU00002337,BR019,Salary,2020-05-27,Closed,10358.45,2.5
AC00002693,CU00004882,BR002,Salary,2021-11-29,Active,12595.73,2.5
AC00002694,CU00002634,BR002,Savings,2019-06-03,Active,9207.82,2.7
AC00002695,CU00002494,BR017,Savings,2023-05-01,Active,12130.25,2.7
AC00002696,CU00004425,BR024,Current,2026-05-31,Active,29857.8,0.0
AC00002697,CU00002565,BR006,Fixed Deposit,2019-01-15,Active,166487.85,7.1
AC00002698,CU00003935,BR004,Savings,2024-11-02,Active,8560.57,2.7
AC00002699,CU00004190,BR024,Current,2021-01-16,Active,1996.4,0.0
AC00002700,CU00004293,BR014,Savings,2020-08-08,Active,18799.26,2.7
AC00002701,CU00001886,BR014,Savings,2021-08-10,Active,34531.31,2.7
AC00002702,CU00000073,BR002,Savings,2018-11-24,Active,50250.66,2.7
AC00002703,CU00003045,BR004,Current,2020-11-24,Active,6842.8,0.0
AC00002704,CU00004819,BR023,Savings,2021-01-19,Active,18379.82,2.7
AC00002705,CU00003265,BR017,Savings,2026-07-22,Active,18254.39,2.7
AC00002706,CU00004561,BR011,Savings,2019-10-20,Closed,19286.23,2.7
AC00002707,CU00003546,BR001,Current,2023-07-27,Dormant,448571.01,0.0
AC00002708,CU00002195,BR016,Current,2024-11-22,Active,2308.06,0.0
AC00002709,CU00002203,BR017,Current,2023-07-25,Closed,13495.24,0.0
AC00002710,CU00004703,BR007,Savings,2023-08-02,Active,121224.63,2.7
AC00002711,CU00001913,BR009,Salary,2024-04-12,Active,3048.34,2.5
AC00002712,CU00002144,BR001,Savings,2023-06-19,Dormant,11725.24,2.7
AC00002713,CU00000787,BR018,Fixed Deposit,2021-01-17,Active,107903.74,7.1
AC00002714,CU00003617,BR014,Salary,2024-09-18,Active,155591.56,2.5
AC00002715,CU00002388,BR009,Fixed Deposit,2022-04-29,Active,70551.28,7.1
AC00002716,CU00000274,BR009,Savings,2021-09-06,Active,185433.75,2.7
AC00002717,CU00002221,BR011,Fixed Deposit,2022-09-29,Active,197816.93,7.1
AC00002718,CU00002388,BR002,Savings,2024-02-22,Active,24838.08,2.7
AC00002719,CU00002136,BR017,Salary,2023-03-28,Active,559166.94,2.5
AC00002720,CU00002942,BR001,Salary,2026-03-20,Active,109090.73,2.5
AC00002721,CU00002755,BR017,Savings,2023-08-18,Active,49718.89,2.7
AC00002722,CU00000115,BR022,Salary,2020-10-16,Active,20618.4,2.5
AC00002723,CU00000019,BR011,Savings,2024-03-13,Active,6774.09,2.7
AC00002724,CU00003354,BR018,Savings,2026-04-20,Active,7619.17,2.7
AC00002725,CU00004258,BR002,Savings,2022-10-18,Active,2646.65,2.7
AC00002726,CU00000591,BR019,Fixed Deposit,2026-06-24,Active,71907.06,7.1
AC00002727,CU00000482,BR012,Current,2020-03-16,Active,25887.75,0.0
AC00002728,CU00000871,BR014,Current,2018-08-11,Active,12960.36,0.0
AC00002729,CU00002233,BR006,Savings,2023-06-02,Active,8911.42,2.7
