transaction_id,account_id,transaction_ts,transaction_type,channel,merchant_category,amount,status,risk_score,is_high_risk
TX0000002650,AC00005406,2025-09-28 10:01:46,Debit,UPI,Healthcare,1436.65,Completed,0.0497,0
TX0000002651,AC00004371,2025-04-08 16:50:50,Credit,UPI,Transfer,5732.29,Completed,0.0514,0
TX0000002652,AC00000064,2024-10-27 02:06:50,Debit,UPI,Healthcare,4934.37,Completed,0.0196,0
TX0000002653,AC00002029,2025-12-12 06:03:58,Debit,ATM,Education,125.51,Completed,0.3118,0
TX0000002654,AC00001667,2026-08-02 14:46:51,Credit,Mobile Banking,Travel,6508.84,Completed,0.0406,0
TX0000002655,AC00002818,2024-10-08 01:44:38,Debit,POS,Fuel,994.06,Completed,0.0303,0
TX0000002656,AC00003743,2025-07-04 12:08:22,Credit,POS,Transfer,5604.25,Completed,0.0361,0
TX0000002657,AC00002853,2025-05-24 17:44:11,Debit,Mobile Banking,Healthcare,6298.51,Completed,0.158,0
TX0000002658,AC00004689,2026-03-30 08:56:11,Debit,ATM,Education,22760.44,Completed,0.2655,0
TX0000002659,AC00003087,2025-11-02 00:02:21,Debit,Internet Banking,Travel,4292.08,Reversed,0.0474,0
TX0000002660,AC00003688,2025-06-11 04:19:37,Credit,ATM,Fuel,10255.42,Completed,0.0726,0
TX0000002661,AC00002506,2026-08-25 13:07:04,Debit,ATM,Travel,1565.14,Completed,0.1031,0
TX0000002662,AC00006730,2026-07-28 20:28:45,Debit,UPI,Education,543.97,Completed,0.1021,0
TX0000002663,AC00005045,2024-10-15 03:01:52,Debit,ATM,Travel,8247.18,Completed,0.2055,0
TX0000002664,AC00004557,2026-01-04 05:48:27,Debit,Branch,Travel,2696.3,Completed,0.0772,0
TX0000002665,AC00004862,2024-12-11 05:52:07,Credit,UPI,Transfer,27351.86,Completed,0.0079,0
TX0000002666,AC00003407,2024-11-16 00:47:49,Debit,POS,Healthcare,1099.7,Completed,0.0501,0
TX0000002667,AC00000520,2025-05-23 10:01:01,Debit,Mobile Banking,Utilities,1581.25,Completed,0.0475,0
TX0000002668,AC00001888,2026-07-05 03:58:07,Credit,Mobile Banking,Healthcare,7843.09,Failed,0.2865,0
TX0000002669,AC00006257,2025-02-08 08:32:32,Credit,ATM,Utilities,230.21,Completed,0.2642,0
TX0000002670,AC00005232,2024-09-27 12:39:54,Debit,UPI,Grocery,9277.21,Completed,0.1749,0
TX0000002671,AC00000034,2025-07-27 21:47:16,Debit,UPI,Utilities,32088.17,Completed,0.0946,0
TX0000002672,AC00004231,2025-10-02 09:40:37,Debit,UPI,Healthcare,19945.47,Completed,0.3373,0
TX0000002673,AC00004285,2025-08-21 16:32:50,Debit,UPI,Education,2236.88,Completed,0.0299,0
TX0000002674,AC00002016,2025-06-06 23:04:13,Credit,UPI,E-commerce,829.69,Completed,0.0267,0
TX0000002675,AC00005112,2025-05-29 09:09:49,Credit,POS,E-commerce,5716.58,Completed,0.1903,0
TX0000002676,AC00000587,2024-10-24 21:50:57,Debit,Mobile Banking,E-commerce,11057.84,Completed,0.2249,0
TX0000002677,AC00001966,2025-04-01 04:27:32,Credit,UPI,Utilities,2035.14,Completed,0.0161,0
TX0000002678,AC00002322,2025-10-25 16:34:58,Debit,UPI,Utilities,2180.46,Completed,0.4217,0
TX0000002679,AC00004876,2026-03-30 19:26:25,Debit,POS,Utilities,888.89,Completed,0.0511,0
TX0000002680,AC00001434,2025-12-08 16:59:59,Debit,UPI,Utilities,25180.31,Completed,0.1608,0
TX0000002681,AC00006268,2025-11-16 18:29:34,Credit,POS,Travel,4524.84,Completed,0.1291,0
TX0000002682,AC00004227,2025-11-07 01:24:06,Debit,UPI,Healthcare,7079.5,Completed,0.0103,0
TX0000002683,AC00005910,2025-10-10 13:34:05,Debit,Internet Banking,Fuel,2899.73,Completed,0.009,0
TX0000002684,AC00006086,2025-02-10 15:00:01,Debit,UPI,Transfer,11869.47,Completed,0.2213,0
TX0000002685,AC00004948,2025-11-19 23:29:18,Debit,Mobile Banking,Fuel,15767.57,Completed,0.1024,0
TX0000002686,AC00004036,2025-02-18 21:05:11,Credit,Internet Banking,Healthcare,1525.93,Completed,0.1075,0
TX0000002687,AC00004519,2024-10-14 03:48:44,Debit,UPI,Utilities,7528.83,Completed,0.0729,0
TX0000002688,AC00002049,2025-02-27 04:13:54,Credit,POS,Grocery,1121.39,Completed,0.0399,0
TX0000002689,AC00000706,2025-06-24 04:17:28,Credit,Mobile Banking,Fuel,286.76,Completed,0.075,0
TX0000002690,AC00002426,2025-06-25 15:39:32,Credit,UPI,Utilities,5265.78,Completed,0.128,0
TX0000002691,AC00002181,2025-06-08 05:14:45,Debit,POS,Travel,379.8,Completed,0.1978,0
TX0000002692,AC00003946,2025-06-30 17:23:32,Debit,UPI,Grocery,8382.46,Completed,0.0109,0
TX0000002693,AC00006352,2024-09-18 13:14:03,Debit,Internet Banking,Healthcare,5520.73,Reversed,0.1575,0
TX0000002694,AC00002774,2024-09-14 01:22:46,Debit,UPI,Travel,1165.16,Completed,0.1218,0
TX0000002695,AC00000048,2025-01-05 04:42:12,Credit,ATM,Utilities,7280.21,Completed,0.1312,0
TX0000002696,AC00003056,2026-05-29 13:41:26,Credit,POS,Fuel,261.51,Completed,0.1797,0
TX0000002697,AC00001831,2025-02-07 13:12:22,Debit,UPI,Healthcare,4405.73,Completed,0.0181,0
TX0000002698,AC00003508,2025-04-24 04:18:54,Debit,Branch,E-commerce,12354.39,Completed,0.0012,0
TX0000002699,AC00000973,2026-07-16 12:09:03,Credit,ATM,E-commerce,612.85,Completed,0.0854,0
TX0000002700,AC00000024,2026-06-01 10:36:34,Debit,Internet Banking,Healthcare,986.05,Completed,0.1067,0
TX0000002701,AC00003087,2025-07-26 23:47:18,Credit,UPI,Fuel,40518.87,Completed,0.0639,0
TX0000002702,AC00002958,2025-02-08 19:37:47,Debit,Mobile Banking,Travel,9233.48,Completed,0.0483,0
TX0000002703,AC00000963,2026-06-26 22:39:30,Credit,UPI,Utilities,5236.34,Completed,0.2448,0
TX0000002704,AC00002935,2025-04-25 17:14:01,Debit,UPI,Utilities,2368.93,Completed,0.1464,0
TX0000002705,AC00001449,2026-03-30 15:18:45,Debit,POS,Education,834.03,Completed,0.1794,0
TX0000002706,AC00001230,2025-07-06 06:41:42,Debit,UPI,E-commerce,62533.42,Completed,0.2909,0
TX0000002707,AC00000289,2025-05-14 18:29:20,Credit,POS,Utilities,2260.68,Completed,0.0072,0
TX0000002708,AC00002547,2025-11-10 08:43:01,Debit,Mobile Banking,Fuel,5984.94,Completed,0.062,0
TX0000002709,AC00000533,2025-12-01 20:52:29,Debit,Internet Banking,Fuel,6857.7,Completed,0.0924,0
TX0000002710,AC00002674,2025-05-16 12:03:51,Debit,Mobile Banking,Fuel,47053.2,Completed,0.1204,0
TX0000002711,AC00006311,2026-04-13 12:49:52,Debit,Mobile Banking,Education,1729.32,Completed,0.4575,0
TX0000002712,AC00001515,2025-09-30 04:26:05,Debit,UPI,Fuel,764.69,Completed,0.0677,0
TX0000002713,AC00002907,2025-09-26 06:31:49,Credit,POS,Transfer,8664.55,Completed,0.0611,0
TX0000002714,AC00002154,2026-02-18 00:08:28,Credit,Mobile Banking,Fuel,4783.78,Completed,0.0318,0
TX0000002715,AC00005597,2026-03-13 12:37:39,Debit,UPI,Education,1239.57,Completed,0.0214,0
TX0000002716,AC00003941,2025-11-13 01:20:06,Credit,ATM,E-commerce,3031.66,Completed,0.0373,0
TX0000002717,AC00002835,2025-04-03 07:41:51,Debit,POS,E-commerce,1644.83,Completed,0.0969,0
TX0000002718,AC00006123,2024-09-16 04:06:03,Debit,ATM,Travel,1257.78,Completed,0.0609,0
TX0000002719,AC00002008,2025-12-15 23:28:47,Credit,UPI,Healthcare,1317.21,Completed,0.1922,0
TX0000002720,AC00005655,2026-05-24 15:26:20,Credit,UPI,Fuel,1510.0,Completed,0.1687,0
TX0000002721,AC00005571,2025-06-16 22:36:24,Credit,POS,Education,1032.52,Completed,0.0146,0
TX0000002722,AC00006692,2025-08-06 04:08:22,Debit,POS,Utilities,1081.74,Completed,0.002,0
TX0000002723,AC00002304,2026-08-28 10:28:59,Credit,Mobile Banking,Transfer,13261.23,Completed,0.2323,0
TX0000002724,AC00005893,2026-08-02 15:02:28,Credit,Mobile Banking,Transfer,7431.08,Completed,0.0711,0
TX0000002725,AC00003047,2025-07-17 22:50:03,Debit,Internet Banking,Utilities,487.66,Completed,0.0793,0
TX0000002726,AC00000812,2025-01-17 19:06:37,Credit,UPI,Travel,1299.15,Failed,0.0538,0
TX0000002727,AC00006772,2025-11-16 18:25:46,Debit,Internet Banking,Grocery,6427.71,Completed,0.0758,0
TX0000002728,AC00001019,2026-07-12 19:31:23,Credit,Branch,E-commerce,4214.03,Completed,0.0407,0
TX0000002729,AC00005889,2025-12-29 04:19:05,Debit,Internet Banking,Transfer,577.46,Completed,0.1458,0
TX0000002730,AC00001634,2026-04-24 05:03:20,Debit,UPI,Utilities,64622.85,Completed,0.1534,0
TX0000002731,AC00006592,2025-10-16 03:21:22,Debit,POS,Fuel,2125.3,Reversed,0.0009,0
TX0000002732,AC00004668,2025-05-23 22:42:06,Debit,POS,Grocery,6032.36,Completed,0.047,0
TX0000002733,AC00005336,2024-12-14 02:29:51,Debit,ATM,Transfer,10588.13,Completed,0.0526,0
TX0000002734,AC00001927,2024-12-08 03:43:52,Debit,Mobile Banking,Utilities,1519.19,Completed,0.1734,0
TX0000002735,AC00004200,2026-04-05 05:06:40,Debit,POS,E-commerce,5396.23,Completed,0.0218,0
TX0000002736,AC00001222,2026-06-24 21:49:54,Credit,UPI,Utilities,10236.5,Completed,0.0444,0
TX0000002737,AC00000642,2026-07-11 16:26:42,Credit,Branch,Travel,3675.31,Completed,0.2281,0
TX0000002738,AC00005684,2024-09-23 13:31:33,Debit,UPI,Transfer,19969.01,Completed,0.1459,0
TX0000002739,AC00005502,2025-12-15 23:15:51,Debit,Mobile Banking,Fuel,16333.47,Completed,0.1412,0
TX0000002740,AC00004624,2025-07-27 09:34:45,Credit,UPI,Transfer,218.51,Completed,0.0471,0
TX0000002741,AC00004643,2025-04-03 17:26:07,Debit,Mobile Banking,Healthcare,841.0,Completed,0.0355,0
TX0000002742,AC00003660,2026-03-19 20:57:45,Debit,ATM,Utilities,6547.07,Completed,0.1334,0
TX0000002743,AC00006131,2026-03-01 03:05:21,Debit,Mobile Banking,E-commerce,1263.15,Completed,0.0265,0
TX0000002744,AC00005616,2025-09-21 07:20:29,Debit,Branch,Transfer,10312.99,Failed,0.057,0
TX0000002745,AC00006183,2025-06-17 06:53:12,Debit,Branch,Healthcare,1733.5,Completed,0.0989,0
TX0000002746,AC00005401,2025-04-18 16:15:52,Credit,Mobile Banking,Healthcare,1930.78,Failed,0.1401,0
TX0000002747,AC00000614,2025-10-16 06:24:00,Debit,Mobile Banking,Education,2340.95,Completed,0.0547,0
TX0000002748,AC00004306,2026-06-15 16:06:16,Credit,UPI,Healthcare,6424.52,Completed,0.0566,0
TX0000002749,AC00001907,2025-10-05 20:26:38,Debit,UPI,E-commerce,938.5,Completed,0.2752,0
TX0000002750,AC00000527,2025-01-05 02:35:53,Credit,UPI,Grocery,1614.58,Completed,0.0877,0
TX0000002751,AC00004226,2024-10-23 05:45:24,Debit,Branch,Transfer,48206.99,Completed,0.0411,0
TX0000002752,AC00002111,2026-02-22 09:02:59,Debit,POS,Grocery,7547.42,Completed,0.0612,0
TX0000002753,AC00002692,2024-09-16 18:16:20,Debit,UPI,Transfer,2258.73,Failed,0.0282,0
TX0000002754,AC00005760,2026-03-18 18:08:58,Debit,UPI,Education,3570.27,Completed,0.044,0
TX0000002755,AC00005020,2025-06-05 18:10:23,Debit,Internet Banking,Fuel,1389.81,Completed,0.1532,0
TX0000002756,AC00001923,2026-04-29 17:08:30,Debit,UPI,Education,3112.39,Completed,0.1275,0
TX0000002757,AC00002076,2025-12-16 20:05:17,Credit,UPI,Utilities,360.71,Completed,0.1552,0
TX0000002758,AC00004221,2024-10-02 08:28:12,Debit,POS,Grocery,168.56,Completed,0.0175,0
TX0000002759,AC00001284,2026-01-06 07:43:04,Debit,UPI,Utilities,9487.43,Completed,0.0267,0
TX0000002760,AC00001105,2024-09-04 05:58:01,Debit,POS,Education,1698.57,Completed,0.0578,0
TX0000002761,AC00003188,2026-03-14 20:16:28,Credit,Internet Banking,Fuel,24189.8,Completed,0.0514,0
TX0000002762,AC00004523,2024-09-07 23:34:14,Debit,POS,Grocery,5780.75,Completed,0.0379,0
TX0000002763,AC00005914,2025-01-23 14:27:18,Credit,POS,Transfer,7268.17,Completed,0.0738,0
TX0000002764,AC00006159,2025-11-23 22:55:59,Debit,POS,Education,231.72,Completed,0.0402,0
TX0000002765,AC00003999,2026-06-26 00:25:33,Debit,Internet Banking,Utilities,8275.4,Completed,0.0535,0
TX0000002766,AC00001771,2026-06-11 09:26:27,Credit,POS,Transfer,1498.42,Completed,0.1734,0
TX0000002767,AC00001555,2025-02-02 08:56:21,Debit,Mobile Banking,Grocery,1292.16,Completed,0.013,0
TX0000002768,AC00005162,2025-09-30 23:42:35,Debit,Internet Banking,Transfer,21978.11,Completed,0.1693,0
TX0000002769,AC00006643,2026-08-23 23:05:35,Debit,UPI,E-commerce,3821.05,Completed,0.0671,0
TX0000002770,AC00000474,2025-09-25 18:22:15,Credit,UPI,Transfer,4724.79,Completed,0.4006,0
TX0000002771,AC00000624,2025-08-18 16:37:49,Debit,UPI,Travel,2273.88,Completed,0.0625,0
TX0000002772,AC00004732,2025-06-02 11:43:54,Debit,Branch,Utilities,2336.38,Completed,0.0539,0
TX0000002773,AC00006243,2025-03-11 19:28:41,Debit,ATM,Transfer,2828.44,Completed,0.0512,0
TX0000002774,AC00005576,2025-01-14 17:46:03,Debit,POS,Transfer,9102.84,Completed,0.2992,0
TX0000002775,AC00003613,2026-02-08 17:42:04,Debit,POS,Transfer,586.23,Completed,0.008,0
TX0000002776,AC00000455,2026-06-12 14:29:58,Debit,POS,Grocery,10008.19,Completed,0.0402,0
TX0000002777,AC00006186,2024-10-29 17:05:49,Debit,UPI,Travel,3013.62,Completed,0.1433,0
TX0000002778,AC00005763,2024-10-17 11:11:55,Debit,Internet Banking,Utilities,2568.43,Completed,0.1706,0
TX0000002779,AC00000630,2024-11-22 07:17:54,Credit,Mobile Banking,Utilities,24377.67,Completed,0.1907,0
TX0000002780,AC00000196,2025-12-13 17:16:09,Credit,UPI,E-commerce,4628.6,Failed,0.0466,0
TX0000002781,AC00001102,2026-02-21 05:09:36,Debit,POS,Fuel,3686.85,Completed,0.2788,0
TX0000002782,AC00006737,2025-09-17 06:42:00,Debit,Mobile Banking,Utilities,6904.78,Completed,0.0372,0
TX0000002783,AC00002639,2026-06-11 23:31:21,Debit,ATM,Transfer,4153.19,Completed,0.1937,0
TX0000002784,AC00004956,2024-11-05 05:26:14,Debit,UPI,E-commerce,1043.91,Completed,0.0411,0
TX0000002785,AC00001462,2026-02-23 09:12:55,Debit,UPI,E-commerce,7288.49,Completed,0.0255,0
TX0000002786,AC00003977,2025-12-27 13:12:01,Credit,ATM,Travel,4256.22,Completed,0.1011,0
TX0000002787,AC00004917,2024-09-23 20:20:51,Debit,POS,Grocery,3574.51,Completed,0.2304,0
TX0000002788,AC00001938,2026-01-29 11:33:43,Debit,Mobile Banking,Education,62278.9,Completed,0.0087,0
TX0000002789,AC00005324,2025-02-02 01:40:52,Credit,Internet Banking,Utilities,5993.18,Completed,0.0722,0
TX0000002790,AC00001059,2026-05-19 19:01:35,Debit,Mobile Banking,E-commerce,5272.31,Completed,0.0862,0
TX0000002791,AC00002043,2026-02-07 07:00:43,Credit,Mobile Banking,Education,16636.29,Completed,0.0695,0
TX0000002792,AC00000867,2026-04-15 16:52:01,Credit,Branch,Fuel,5188.84,Completed,0.2142,0
TX0000002793,AC00001847,2025-06-27 14:47:48,Credit,UPI,Travel,7061.95,Completed,0.0335,0
TX0000002794,AC00001741,2026-06-25 07:45:59,Debit,UPI,Healthcare,1437.04,Completed,0.0017,0
TX0000002795,AC00004801,2025-08-05 05:25:05,Credit,Branch,Education,2335.78,Failed,0.2193,0
TX0000002796,AC00005105,2025-11-26 21:09:52,Credit,UPI,Fuel,1169.72,Completed,0.0417,0
TX0000002797,AC00002731,2025-12-22 09:45:31,Credit,UPI,E-commerce,1378.33,Completed,0.4639,0
TX0000002798,AC00005365,2024-10-09 02:01:52,Debit,UPI,Transfer,7632.01,Completed,0.0302,0
TX0000002799,AC00004804,2024-10-04 07:02:27,Debit,Mobile Banking,Transfer,4257.62,Completed,0.0156,0
TX0000002800,AC00000790,2026-05-26 03:13:50,Debit,UPI,Travel,11164.24,Completed,0.082,0
TX0000002801,AC00002148,2024-10-21 11:41:44,Debit,Mobile Banking,Fuel,13395.13,Completed,0.1612,0
TX0000002802,AC00004744,2025-11-14 01:01:57,Debit,POS,Grocery,591.74,Completed,0.0999,0
TX0000002803,AC00005831,2025-11-14 03:18:08,Debit,Internet Banking,Fuel,5302.05,Completed,0.0672,0
TX0000002804,AC00000323,2025-05-19 20:45:49,Credit,ATM,Transfer,1014.74,Completed,0.1148,0
TX0000002805,AC00001712,2025-02-01 03:38:52,Debit,POS,Grocery,14716.38,Completed,0.0419,0
TX0000002806,AC00006191,2024-12-03 00:56:38,Debit,UPI,Grocery,20883.12,Completed,0.0815,0
TX0000002807,AC00004435,2024-11-08 04:50:56,Debit,POS,Transfer,235.01,Completed,0.0857,0
TX0000002808,AC00004470,2026-06-20 08:04:06,Credit,POS,E-commerce,1828.62,Completed,0.0473,0
TX0000002809,AC00002881,2024-11-02 23:38:25,Debit,UPI,Utilities,41669.23,Completed,0.1208,0
TX0000002810,AC00003533,2024-09-28 19:35:45,Debit,ATM,Fuel,2125.51,Completed,0.0802,0
TX0000002811,AC00006074,2026-03-21 21:08:55,Credit,UPI,Utilities,1295.06,Completed,0.2118,0
TX0000002812,AC00006365,2024-09-25 09:01:28,Debit,UPI,Education,1449.26,Completed,0.0254,0
TX0000002813,AC00006789,2025-05-12 00:39:38,Debit,UPI,Fuel,9098.8,Completed,0.1655,0
TX0000002814,AC00002973,2025-09-06 06:22:07,Debit,Internet Banking,Fuel,14056.57,Completed,0.0393,0
TX0000002815,AC00006452,2024-09-05 15:50:17,Debit,UPI,Utilities,1620.13,Completed,0.0362,0
TX0000002816,AC00001642,2025-08-16 16:59:00,Credit,UPI,Grocery,1949.09,Completed,0.1574,0
TX0000002817,AC00001580,2025-11-16 20:42:16,Debit,UPI,Transfer,2518.78,Completed,0.0164,0
TX0000002818,AC00006274,2026-07-11 11:49:07,Credit,UPI,Healthcare,10315.39,Completed,0.0138,0
TX0000002819,AC00003360,2026-01-06 16:59:02,Debit,POS,Fuel,8587.47,Completed,0.2506,0
TX0000002820,AC00000847,2025-03-26 00:21:53,Debit,UPI,Transfer,1609.41,Completed,0.0005,0
TX0000002821,AC00003813,2026-02-22 07:00:40,Debit,POS,Transfer,114403.63,Failed,0.0014,0
TX0000002822,AC00000570,2026-06-03 22:33:40,Debit,Mobile Banking,E-commerce,1368.6,Completed,0.0648,0
TX0000002823,AC00002872,2026-07-11 03:39:35,Debit,Branch,Grocery,3403.3,Completed,0.0588,0
TX0000002824,AC00003885,2025-08-26 10:47:37,Credit,ATM,Transfer,760.99,Completed,0.2642,0
TX0000002825,AC00004304,2025-10-30 08:26:35,Debit,Mobile Banking,Healthcare,3290.7,Completed,0.0125,0
TX0000002826,AC00001142,2025-03-11 23:22:32,Debit,Mobile Banking,Grocery,2788.27,Completed,0.3794,0
TX0000002827,AC00004144,2025-07-10 13:07:39,Debit,Mobile Banking,Education,6404.1,Completed,0.2551,0
TX0000002828,AC00001708,2026-01-17 22:53:42,Debit,POS,Transfer,4150.69,Completed,0.0259,0
TX0000002829,AC00002172,2026-03-10 22:07:43,Debit,POS,Education,3854.6,Completed,0.0413,0
TX0000002830,AC00001065,2025-09-24 02:35:38,Debit,POS,Healthcare,7208.4,Completed,0.115,0
TX0000002831,AC00002393,2026-01-17 14:31:54,Debit,POS,Transfer,1740.54,Completed,0.1377,0
TX0000002832,AC00005028,2026-04-22 03:35:53,Debit,Internet Banking,E-commerce,2334.2,Completed,0.0305,0
TX0000002833,AC00002759,2026-02-10 13:45:43,Debit,UPI,Utilities,305.36,Completed,0.2388,0
TX0000002834,AC00006360,2024-12-07 18:42:17,Credit,UPI,Fuel,2199.13,Completed,0.0718,0
TX0000002835,AC00003297,2025-07-04 04:49:15,Debit,POS,Grocery,11033.88,Completed,0.0005,0
TX0000002836,AC00000278,2025-05-14 18:40:11,Credit,UPI,Healthcare,8213.26,Completed,0.1257,0
TX0000002837,AC00006666,2025-10-09 19:36:18,Debit,ATM,Utilities,6173.74,Completed,0.2729,0
TX0000002838,AC00004687,2025-09-01 16:24:08,Credit,UPI,Education,1126.83,Completed,0.0002,0
TX0000002839,AC00002635,2026-06-02 00:49:48,Credit,UPI,Utilities,2473.16,Completed,0.0048,0
TX0000002840,AC00006148,2026-03-23 20:33:28,Credit,POS,Utilities,3182.5,Completed,0.163,0
TX0000002841,AC00000201,2025-12-10 05:33:31,Debit,POS,E-commerce,2698.78,Completed,0.0113,0
TX0000002842,AC00004674,2024-10-14 07:40:36,Debit,Internet Banking,Education,1763.36,Completed,0.0029,0
TX0000002843,AC00000016,2026-03-09 15:29:42,Credit,POS,Travel,6532.86,Completed,0.2894,0
TX0000002844,AC00002146,2026-06-18 22:10:19,Credit,Mobile Banking,Transfer,8314.77,Completed,0.0713,0
TX0000002845,AC00006428,2025-07-21 23:32:15,Debit,POS,Education,447.16,Completed,0.2394,0
TX0000002846,AC00004215,2024-10-01 19:37:27,Debit,UPI,Healthcare,4756.49,Completed,0.0522,0
TX0000002847,AC00006811,2025-06-21 14:57:06,Debit,UPI,Transfer,2264.0,Completed,0.2679,0
TX0000002848,AC00004643,2026-08-22 22:47:28,Debit,ATM,Utilities,138.17,Completed,0.378,0
TX0000002849,AC00002467,2025-05-08 19:05:08,Debit,POS,E-commerce,255.43,Completed,0.3493,0
TX0000002850,AC00001094,2024-11-27 00:54:13,Debit,Branch,Grocery,4523.05,Completed,0.1266,0
TX0000002851,AC00006300,2025-03-18 16:54:09,Credit,Branch,Transfer,8032.84,Completed,0.2524,0
TX0000002852,AC00001442,2025-03-26 14:23:34,Debit,POS,Travel,3729.86,Completed,0.2761,0
TX0000002853,AC00000849,2025-03-01 02:41:43,Debit,UPI,Fuel,6838.69,Completed,0.0037,0
TX0000002854,AC00004175,2026-08-15 14:53:01,Debit,POS,Utilities,5206.18,Completed,0.0063,0
TX0000002855,AC00002341,2024-09-01 04:21:09,Debit,UPI,Travel,5591.06,Completed,0.0396,0
TX0000002856,AC00004269,2025-06-03 12:09:33,Credit,UPI,Travel,1392.37,Completed,0.1181,0
TX0000002857,AC00001069,2024-11-18 23:50:45,Debit,Internet Banking,E-commerce,13034.0,Completed,0.0256,0
TX0000002858,AC00000592,2026-08-17 18:10:42,Debit,Mobile Banking,E-commerce,604.84,Failed,0.0398,0
TX0000002859,AC00001762,2024-11-25 16:39:06,Debit,UPI,Utilities,715.63,Completed,0.0472,0
TX0000002860,AC00005930,2025-06-06 00:58:47,Debit,UPI,Education,924.06,Completed,0.0195,0
TX0000002861,AC00004202,2025-05-07 15:28:29,Debit,UPI,Education,1548.59,Completed,0.031,0
TX0000002862,AC00006062,2024-12-25 20:37:38,Credit,Mobile Banking,Healthcare,567.24,Completed,0.0154,0
TX0000002863,AC00004057,2026-03-05 20:24:11,Credit,UPI,Fuel,861.98,Completed,0.2598,0
TX0000002864,AC00003083,2026-01-29 20:17:07,Debit,UPI,E-commerce,974.75,Completed,0.2005,0
TX0000002865,AC00003508,2026-08-03 00:12:42,Debit,Internet Banking,Transfer,6301.35,Completed,0.0518,0
TX0000002866,AC00000254,2026-04-07 20:51:07,Debit,Branch,Healthcare,800.2,Completed,0.1034,0
TX0000002867,AC00005767,2026-04-03 23:19:22,Credit,UPI,E-commerce,4399.66,Completed,0.062,0
TX0000002868,AC00005789,2025-01-14 03:35:41,Debit,Internet Banking,Transfer,246.88,Completed,0.1131,0
TX0000002869,AC00001914,2025-03-09 00:39:29,Debit,Internet Banking,Utilities,1074.48,Completed,0.0182,0
TX0000002870,AC00000977,2025-09-13 01:12:46,Debit,POS,Travel,933.69,Completed,0.0006,0
TX0000002871,AC00000641,2025-05-14 11:28:28,Debit,UPI,Transfer,12186.45,Completed,0.1155,0
TX0000002872,AC00002108,2025-12-04 23:43:08,Credit,UPI,Utilities,2068.67,Completed,0.1881,0
TX0000002873,AC00002950,2026-01-20 05:11:18,Credit,Mobile Banking,Education,748.27,Completed,0.0026,0
TX0000002874,AC00001832,2024-12-25 02:27:20,Credit,POS,Healthcare,580.32,Completed,0.1625,0
TX0000002875,AC00005207,2025-12-28 16:34:40,Debit,UPI,Transfer,6971.47,Completed,0.2621,0
TX0000002876,AC00006464,2025-03-18 05:27:35,Debit,UPI,Utilities,23274.15,Completed,0.0292,0
TX0000002877,AC00000293,2025-05-11 16:30:11,Credit,UPI,Transfer,70958.46,Completed,0.0135,0
TX0000002878,AC00005415,2025-11-10 10:01:55,Debit,ATM,Grocery,7540.22,Completed,0.0401,0
TX0000002879,AC00001145,2026-02-13 22:56:08,Debit,UPI,Healthcare,3114.98,Completed,0.0158,0
TX0000002880,AC00001926,2025-08-02 18:59:44,Debit,Internet Banking,Utilities,809.75,Completed,0.2938,0
TX0000002881,AC00006006,2024-11-25 15:23:22,Debit,Mobile Banking,Education,5194.08,Completed,0.0727,0
TX0000002882,AC00000358,2025-04-13 19:45:34,Debit,Mobile Banking,Healthcare,2900.89,Completed,0.2334,0
