card_id,customer_id,card_type,credit_limit,current_outstanding,status
CD00002566,CU00001267,Gold,350000,2708.15,Active
CD00002567,CU00000131,Classic,350000,5383.79,Active
CD00002568,CU00002522,Gold,500000,15930.41,Active
CD00002569,CU00004652,Gold,100000,9297.96,Active
CD00002570,CU00003420,Gold,200000,3463.17,Active
CD00002571,CU00003244,Classic,500000,1727.11,Active
CD00002572,CU00000985,Gold,50000,21632.84,Active
CD00002573,CU00000443,Classic,350000,11506.43,Active
CD00002574,CU00003166,Gold,100000,18395.23,Active
CD00002575,CU00000586,Gold,350000,7505.69,Active
CD00002576,CU00001520,Classic,350000,26717.52,Active
CD00002577,CU00001900,Gold,50000,680.68,Active
CD00002578,CU00003018,Gold,50000,15642.27,Active
CD00002579,CU00002540,Platinum,50000,2860.86,Active
CD00002580,CU00002902,Classic,100000,6701.08,Active
CD00002581,CU00001198,Platinum,500000,13068.59,Active
CD00002582,CU00001660,Classic,200000,117099.39,Active
CD00002583,CU00001579,Classic,350000,9507.32,Active
CD00002584,CU00000657,Platinum,50000,57547.82,Active
CD00002585,CU00000359,Classic,100000,53027.94,Active
CD00002586,CU00001166,Platinum,350000,2368.53,Active
CD00002587,CU00002392,Classic,50000,15505.82,Active
CD00002588,CU00003175,Classic,500000,13662.56,Active
CD00002589,CU00002524,Classic,350000,9865.06,Active
CD00002590,CU00000531,Classic,350000,7727.82,Active
CD00002591,CU00002370,Classic,350000,1946.96,Active
CD00002592,CU00001164,Gold,200000,4287.0,Active
CD00002593,CU00001782,Classic,500000,21346.7,Active
CD00002594,CU00002675,Gold,200000,50560.69,Active
CD00002595,CU00000811,Classic,500000,18235.62,Active
CD00002596,CU00001040,Business,200000,962.15,Active
CD00002597,CU00000517,Business,350000,3632.36,Active
CD00002598,CU00003799,Business,350000,9202.75,Active
CD00002599,CU00004506,Platinum,100000,12301.06,Active
CD00002600,CU00003815,Classic,50000,93681.42,Active
CD00002601,CU00002632,Classic,100000,4837.32,Active
CD00002602,CU00002843,Classic,50000,2559.68,Active
CD00002603,CU00001160,Gold,100000,41399.31,Active
CD00002604,CU00003798,Platinum,500000,31776.9,Blocked
CD00002605,CU00004576,Gold,350000,10884.13,Active
CD00002606,CU00004397,Classic,350000,11730.29,Active
CD00002607,CU00004395,Gold,500000,7017.62,Active
CD00002608,CU00002781,Gold,50000,848.08,Active
CD00002609,CU00003552,Platinum,50000,3909.75,Active
CD00002610,CU00002799,Platinum,100000,6613.79,Active
CD00002611,CU00000805,Gold,50000,9129.7,Active
CD00002612,CU00002517,Classic,200000,34421.17,Active
CD00002613,CU00001911,Platinum,100000,10479.95,Active
CD00002614,CU00004761,Classic,200000,38830.72,Active
CD00002615,CU00004596,Classic,100000,2937.18,Active
CD00002616,CU00002921,Classic,100000,10348.83,Blocked
CD00002617,CU00002128,Classic,500000,11859.03,Active
CD00002618,CU00004926,Gold,50000,20828.81,Active
CD00002619,CU00004381,Business,50000,33887.23,Active
CD00002620,CU00001794,Gold,200000,10583.65,Active
CD00002621,CU00003401,Classic,100000,43960.61,Active
CD00002622,CU00003793,Gold,200000,18066.76,Active
CD00002623,CU00003119,Gold,50000,14248.19,Active
CD00002624,CU00002995,Platinum,500000,28307.16,Closed
CD00002625,CU00004149,Gold,100000,8557.9,Active
CD00002626,CU00003323,Platinum,350000,16059.9,Active
CD00002627,CU00004279,Classic,50000,17450.2,Active
CD00002628,CU00001090,Platinum,50000,5704.55,Active
CD00002629,CU00000272,Platinum,200000,7659.14,Active
CD00002630,CU00000829,Gold,350000,8316.38,Active
CD00002631,CU00002326,Platinum,200000,13471.09,Active
CD00002632,CU00002798,Gold,500000,11125.79,Active
CD00002633,CU00003272,Gold,350000,25533.04,Active
CD00002634,CU00002038,Platinum,350000,3660.04,Active
CD00002635,CU00004244,Classic,100000,63051.11,Active
CD00002636,CU00003191,Classic,500000,8932.58,Active
CD00002637,CU00002977,Gold,350000,15558.39,Active
CD00002638,CU00004569,Gold,100000,21239.54,Active
CD00002639,CU00003246,Platinum,350000,6173.46,Active
CD00002640,CU00004736,Gold,350000,13860.55,Active
CD00002641,CU00004060,Platinum,200000,12916.93,Active
CD00002642,CU00000179,Gold,100000,15966.33,Active
CD00002643,CU00000744,Classic,50000,4698.69,Active
CD00002644,CU00004572,Business,200000,6360.78,Active
CD00002645,CU00001254,Classic,100000,7770.24,Active
CD00002646,CU00002617,Classic,100000,4973.97,Active
CD00002647,CU00004127,Business,350000,22154.81,Active
CD00002648,CU00002864,Classic,50000,90178.81,Active
CD00002649,CU00000336,Classic,350000,7005.94,Active
CD00002650,CU00002056,Gold,200000,16674.99,Active
CD00002651,CU00000003,Platinum,100000,36716.04,Active
CD00002652,CU00000115,Classic,200000,9473.76,Active
CD00002653,CU00000399,Business,500000,28654.29,Active
CD00002654,CU00002032,Platinum,350000,7809.96,Active
CD00002655,CU00003156,Classic,350000,4886.84,Active
CD00002656,CU00000817,Platinum,500000,44772.11,Active
CD00002657,CU00001831,Platinum,200000,120336.61,Active
CD00002658,CU00002048,Business,350000,12244.83,Active
CD00002659,CU00003811,Gold,200000,4791.55,Active
CD00002660,CU00001199,Business,350000,7361.64,Active
CD00002661,CU00004662,Platinum,200000,2437.61,Active
CD00002662,CU00001878,Gold,50000,17311.7,Active
CD00002663,CU00001126,Classic,350000,4813.27,Active
CD00002664,CU00001862,Gold,500000,8214.68,Active
CD00002665,CU00003477,Platinum,350000,5920.71,Active
CD00002666,CU00000030,Platinum,500000,8934.53,Active
CD00002667,CU00002052,Classic,200000,18516.92,Active
CD00002668,CU00001829,Business,200000,16622.05,Active
CD00002669,CU00001234,Classic,500000,6070.88,Active
CD00002670,CU00000316,Classic,50000,41505.63,Active
CD00002671,CU00004315,Classic,350000,740.0,Blocked
CD00002672,CU00004713,Gold,200000,2548.45,Active
CD00002673,CU00001396,Platinum,100000,16155.99,Active
CD00002674,CU00002520,Gold,500000,5120.15,Active
CD00002675,CU00001771,Classic,500000,206736.3,Active
CD00002676,CU00000949,Business,350000,836.15,Active
CD00002677,CU00003690,Gold,350000,124691.3,Active
CD00002678,CU00003190,Platinum,50000,61673.66,Active
CD00002679,CU00004398,Gold,100000,10728.63,Active
CD00002680,CU00004876,Classic,350000,11182.5,Active
CD00002681,CU00000367,Gold,100000,12941.51,Active
CD00002682,CU00003230,Gold,500000,3575.65,Active
CD00002683,CU00004389,Classic,200000,23096.38,Active
CD00002684,CU00003770,Platinum,100000,8786.89,Active
CD00002685,CU00000808,Classic,50000,11536.06,Active
CD00002686,CU00002478,Classic,100000,19643.72,Active
CD00002687,CU00001806,Gold,350000,10388.03,Closed
CD00002688,CU00000292,Gold,350000,7052.43,Active
CD00002689,CU00001341,Classic,500000,2842.09,Active
CD00002690,CU00001755,Platinum,100000,3939.91,Active
CD00002691,CU00004950,Classic,500000,27634.11,Active
CD00002692,CU00000964,Classic,100000,29028.8,Active
CD00002693,CU00003252,Business,350000,1048.37,Active
CD00002694,CU00004969,Platinum,100000,13279.11,Active
CD00002695,CU00004433,Business,100000,11288.71,Active
CD00002696,CU00001442,Classic,350000,24184.35,Closed
CD00002697,CU00003170,Gold,200000,3026.13,Active
CD00002698,CU00002773,Gold,500000,2112.49,Active
CD00002699,CU00002539,Platinum,350000,3505.0,Active
CD00002700,CU00002010,Gold,350000,2889.17,Active
CD00002701,CU00003030,Business,350000,2184.83,Active
CD00002702,CU00003481,Business,500000,5740.05,Active
CD00002703,CU00002318,Gold,100000,5331.95,Active
CD00002704,CU00001537,Gold,100000,10002.92,Active
CD00002705,CU00001063,Gold,200000,1115.64,Blocked
CD00002706,CU00000268,Gold,350000,8345.63,Active
CD00002707,CU00001713,Business,350000,4288.65,Active
CD00002708,CU00003385,Classic,50000,4009.29,Active
CD00002709,CU00000180,Classic,100000,9275.77,Active
CD00002710,CU00000528,Classic,350000,74822.8,Active
CD00002711,CU00002434,Gold,50000,50632.91,Active
CD00002712,CU00000484,Platinum,350000,4916.05,Active
CD00002713,CU00003126,Gold,500000,3456.79,Active
CD00002714,CU00001712,Gold,200000,9071.75,Blocked
CD00002715,CU00000931,Business,100000,6037.29,Active
CD00002716,CU00002905,Gold,200000,4532.79,Active
CD00002717,CU00003008,Platinum,50000,4732.97,Active
CD00002718,CU00004985,Gold,500000,3594.66,Active
CD00002719,CU00004196,Gold,350000,3326.03,Active
CD00002720,CU00001669,Business,350000,22773.27,Active
CD00002721,CU00001213,Platinum,350000,48002.46,Active
CD00002722,CU00004325,Classic,200000,11399.02,Active
CD00002723,CU00001716,Business,50000,10867.63,Active
CD00002724,CU00002928,Platinum,200000,21347.59,Active
CD00002725,CU00004602,Classic,50000,29916.13,Blocked
CD00002726,CU00001079,Gold,200000,57752.2,Active
CD00002727,CU00003968,Classic,100000,4793.73,Active
CD00002728,CU00004089,Business,50000,3044.17,Active
CD00002729,CU00000608,Classic,50000,75369.87,Active
CD00002730,CU00001481,Business,350000,8962.27,Active
CD00002731,CU00000075,Platinum,350000,18556.27,Active
CD00002732,CU00004500,Classic,500000,9326.74,Active
CD00002733,CU00000724,Gold,200000,19356.08,Active
CD00002734,CU00004737,Classic,50000,5495.04,Active
CD00002735,CU00004643,Classic,50000,2973.27,Active
CD00002736,CU00000270,Platinum,350000,27495.71,Blocked
CD00002737,CU00001449,Classic,200000,7753.78,Active
CD00002738,CU00004369,Classic,350000,3596.93,Active
CD00002739,CU00001125,Business,350000,10228.66,Active
CD00002740,CU00002692,Classic,350000,7032.55,Active
CD00002741,CU00003830,Classic,350000,7961.32,Closed
CD00002742,CU00000307,Gold,200000,6227.57,Active
CD00002743,CU00003696,Classic,200000,20733.76,Active
CD00002744,CU00004163,Gold,100000,39574.94,Active
CD00002745,CU00000563,Gold,100000,841.97,Active
CD00002746,CU00004879,Gold,100000,84344.95,Active
CD00002747,CU00004812,Platinum,200000,8610.97,Active
CD00002748,CU00004252,Classic,350000,5394.71,Active
CD00002749,CU00002425,Gold,50000,1115.11,Active
CD00002750,CU00004994,Platinum,200000,20930.14,Active
CD00002751,CU00004123,Gold,350000,13669.8,Active
CD00002752,CU00003651,Classic,200000,30920.66,Active
CD00002753,CU00001735,Gold,350000,3495.39,Active
CD00002754,CU00001525,Gold,50000,29415.84,Active
CD00002755,CU00001407,Platinum,350000,5924.49,Active
CD00002756,CU00001620,Platinum,100000,1269.15,Active
CD00002757,CU00001021,Classic,50000,58155.21,Active
CD00002758,CU00001969,Gold,50000,5292.37,Active
CD00002759,CU00000950,Platinum,350000,8732.28,Active
CD00002760,CU00003081,Gold,50000,60134.87,Active
CD00002761,CU00002573,Gold,100000,3686.82,Active
CD00002762,CU00004771,Gold,200000,40944.45,Active
CD00002763,CU00003632,Classic,50000,5031.74,Active
CD00002764,CU00000261,Classic,350000,5357.94,Active
CD00002765,CU00002656,Gold,350000,28133.04,Active
CD00002766,CU00003607,Business,200000,2044.44,Active
CD00002767,CU00001583,Classic,200000,6456.2,Active
CD00002768,CU00002802,Gold,350000,4460.87,Active
CD00002769,CU00001988,Business,50000,11891.67,Active
CD00002770,CU00004413,Classic,350000,7220.1,Active
CD00002771,CU00002595,Classic,100000,27453.17,Active
CD00002772,CU00004068,Gold,100000,4063.24,Active
CD00002773,CU00002124,Gold,200000,4209.87,Active
CD00002774,CU00002017,Gold,500000,2910.45,Active
CD00002775,CU00003419,Classic,200000,23296.57,Active
CD00002776,CU00000494,Gold,200000,12386.4,Active
CD00002777,CU00002872,Gold,100000,30535.75,Blocked
CD00002778,CU00001905,Business,350000,24912.46,Blocked
CD00002779,CU00000974,Classic,350000,50187.52,Active
CD00002780,CU00000957,Classic,500000,8149.81,Active
CD00002781,CU00003031,Platinum,200000,10052.19,Active
CD00002782,CU00003297,Business,500000,1767.15,Active
CD00002783,CU00001204,Classic,200000,2198.91,Active
CD00002784,CU00001052,Gold,50000,25794.96,Active
CD00002785,CU00004026,Gold,200000,4560.8,Active
CD00002786,CU00002793,Classic,200000,15128.92,Active
CD00002787,CU00004364,Classic,500000,7935.82,Blocked
CD00002788,CU00002897,Gold,50000,1363.48,Active
CD00002789,CU00003062,Gold,500000,8152.56,Active
CD00002790,CU00001604,Classic,350000,43113.89,Active
CD00002791,CU00001443,Gold,500000,10843.55,Blocked
CD00002792,CU00000019,Platinum,350000,78545.64,Active
CD00002793,CU00000371,Platinum,200000,5004.07,Active
CD00002794,CU00001801,Classic,200000,4218.93,Blocked
CD00002795,CU00001410,Classic,200000,5296.57,Active
CD00002796,CU00003972,Platinum,100000,38563.64,Active
CD00002797,CU00004562,Classic,350000,4412.74,Active
CD00002798,CU00002965,Classic,50000,5148.4,Active
CD00002799,CU00000056,Gold,350000,2283.6,Active
CD00002800,CU00001145,Gold,500000,12023.54,Active
CD00002801,CU00000734,Platinum,50000,5572.33,Active
CD00002802,CU00000605,Platinum,500000,13856.15,Active
CD00002803,CU00000495,Platinum,50000,15631.29,Active
CD00002804,CU00000469,Classic,50000,1569.28,Active
CD00002805,CU00004441,Gold,50000,51763.04,Active
CD00002806,CU00004981,Platinum,50000,6750.28,Active
CD00002807,CU00000002,Platinum,500000,1517.58,Active
CD00002808,CU00001231,Classic,100000,19500.12,Active
CD00002809,CU00001183,Classic,200000,2393.12,Active
CD00002810,CU00000705,Classic,50000,7595.96,Active
CD00002811,CU00004503,Classic,200000,17578.2,Active
CD00002812,CU00002353,Classic,50000,15812.31,Active
CD00002813,CU00004655,Classic,50000,25324.89,Active
CD00002814,CU00004674,Gold,100000,8305.09,Active
CD00002815,CU00003707,Classic,200000,98316.5,Active
CD00002816,CU00002160,Classic,100000,13640.95,Active
CD00002817,CU00002359,Classic,200000,6816.4,Active
CD00002818,CU00002267,Classic,50000,916.01,Active
CD00002819,CU00002932,Classic,200000,8945.17,Active
CD00002820,CU00001394,Classic,100000,11145.57,Closed
CD00002821,CU00001872,Business,500000,50157.61,Active
CD00002822,CU00003416,Gold,500000,5485.53,Active
CD00002823,CU00001092,Classic,200000,2693.51,Active
CD00002824,CU00004665,Platinum,500000,2127.87,Active
CD00002825,CU00001920,Classic,50000,3600.07,Active
CD00002826,CU00002325,Platinum,500000,1768.17,Active
CD00002827,CU00004239,Platinum,200000,1360.53,Active
CD00002828,CU00002046,Gold,50000,3592.11,Active
CD00002829,CU00004825,Gold,50000,8693.05,Active
CD00002830,CU00004383,Platinum,50000,2192.29,Active
CD00002831,CU00003790,Classic,100000,2409.23,Active
CD00002832,CU00000481,Classic,100000,6614.29,Active
CD00002833,CU00001453,Classic,500000,5400.67,Active
CD00002834,CU00000139,Classic,350000,52741.8,Active
CD00002835,CU00003892,Platinum,350000,850.68,Active
CD00002836,CU00003058,Gold,500000,43638.75,Active
CD00002837,CU00001227,Classic,100000,14063.15,Active
CD00002838,CU00002087,Gold,50000,4199.55,Active
CD00002839,CU00004411,Classic,50000,22603.54,Active
CD00002840,CU00002997,Classic,200000,45633.02,Active
CD00002841,CU00004953,Gold,50000,9086.83,Active
CD00002842,CU00001968,Gold,350000,47759.4,Active
CD00002843,CU00000853,Business,500000,7441.6,Active
CD00002844,CU00000125,Platinum,100000,54736.02,Closed
CD00002845,CU00002310,Gold,500000,46878.53,Closed
CD00002846,CU00003691,Gold,200000,317.05,Active
CD00002847,CU00000467,Gold,100000,15199.59,Active
CD00002848,CU00003749,Gold,500000,17109.33,Active
CD00002849,CU00004299,Platinum,50000,46241.58,Active
CD00002850,CU00001970,Classic,350000,20545.23,Active
CD00002851,CU00004784,Gold,200000,18781.27,Active
CD00002852,CU00001068,Business,100000,1165.79,Active
CD00002853,CU00001543,Classic,100000,38744.69,Active
CD00002854,CU00001133,Classic,500000,6842.34,Active
CD00002855,CU00001277,Classic,200000,5057.33,Active
CD00002856,CU00000658,Business,350000,8076.69,Active
CD00002857,CU00000548,Classic,500000,4967.22,Active
CD00002858,CU00001176,Classic,50000,17885.05,Active
CD00002859,CU00001646,Classic,500000,32613.12,Active
CD00002860,CU00002717,Gold,200000,27084.13,Active
CD00002861,CU00004059,Classic,500000,24512.21,Active
CD00002862,CU00001616,Classic,50000,5919.92,Active
CD00002863,CU00000277,Platinum,500000,3931.63,Active
CD00002864,CU00004603,Classic,200000,3176.23,Active
CD00002865,CU00004438,Platinum,500000,8934.01,Closed
CD00002866,CU00003152,Classic,100000,14552.47,Active
CD00002867,CU00000713,Gold,350000,1945.6,Active
CD00002868,CU00004995,Gold,500000,16553.19,Active
CD00002869,CU00000585,Classic,350000,21147.71,Active
CD00002870,CU00002912,Gold,500000,15891.17,Active
CD00002871,CU00003743,Platinum,200000,1619.15,Active
CD00002872,CU00004618,Gold,350000,6926.16,Active
CD00002873,CU00000733,Classic,100000,16025.8,Active
CD00002874,CU00002465,Classic,50000,19978.28,Active
CD00002875,CU00001593,Gold,200000,11109.91,Active
CD00002876,CU00004788,Classic,50000,34188.23,Active
CD00002877,CU00003886,Classic,100000,2547.05,Active
CD00002878,CU00001191,Business,200000,8205.31,Blocked
CD00002879,CU00003393,Classic,350000,10942.31,Active
CD00002880,CU00004641,Gold,200000,9984.5,Active
CD00002881,CU00004391,Gold,100000,11815.35,Active
CD00002882,CU00001590,Gold,50000,16385.92,Active
CD00002883,CU00000668,Classic,50000,28409.6,Active
CD00002884,CU00003978,Classic,50000,4540.09,Active
CD00002885,CU00001139,Gold,50000,5139.26,Active
CD00002886,CU00004001,Gold,100000,1502.02,Active
CD00002887,CU00001456,Gold,100000,30236.09,Active
CD00002888,CU00003976,Classic,200000,43071.89,Active
CD00002889,CU00001010,Gold,350000,8517.54,Active
CD00002890,CU00004591,Classic,50000,17694.75,Active
CD00002891,CU00004041,Platinum,200000,7298.67,Active
CD00002892,CU00004688,Gold,350000,9112.18,Active
CD00002893,CU00004296,Classic,100000,6759.15,Closed
CD00002894,CU00002278,Classic,50000,20980.75,Blocked
CD00002895,CU00001437,Classic,500000,5734.54,Active
CD00002896,CU00003362,Platinum,500000,39255.16,Active
CD00002897,CU00000825,Business,200000,39331.8,Active
CD00002898,CU00004783,Gold,200000,14030.67,Active
CD00002899,CU00003283,Platinum,350000,28926.46,Active
CD00002900,CU00002152,Classic,350000,1279.9,Closed
