loan_id,customer_id,branch_id,loan_type,origination_date,principal_amount,outstanding_amount,interest_rate,term_months,days_past_due,credit_score,loan_status
LN00000775,CU00004944,BR005,Personal,2026-01-25,288165.81,63404.3,13.48,60,0,811,Current
LN00000776,CU00003112,BR023,Business,2021-07-20,720058.97,651912.71,13.28,12,0,645,Current
LN00000777,CU00002733,BR001,Home,2020-10-10,3162496.97,2462171.14,13.15,36,30,750,Delinquent
LN00000778,CU00000524,BR009,Home,2026-03-17,50000.0,17818.77,12.31,24,0,591,Current
LN00000779,CU00003766,BR014,Education,2022-12-19,134636.44,75162.97,11.37,240,120,721,Non-performing
LN00000780,CU00002379,BR003,Personal,2025-11-14,1881586.22,1450734.94,15.32,60,15,651,Current
LN00000781,CU00003774,BR010,Personal,2020-10-01,1744700.92,1522221.26,7.79,60,0,750,Current
LN00000782,CU00000188,BR012,Education,2026-01-08,371225.32,176833.38,10.06,24,60,623,Delinquent
LN00000783,CU00003413,BR018,Vehicle,2026-01-01,318304.82,116431.45,14.85,60,0,711,Current
LN00000784,CU00001295,BR019,Home,2025-12-14,451762.94,301995.46,13.69,120,0,793,Current
LN00000785,CU00004770,BR020,Education,2021-06-07,701770.85,115756.26,14.09,240,15,750,Current
LN00000786,CU00001946,BR016,Vehicle,2021-01-11,567210.78,314887.9,13.69,36,0,596,Current
LN00000787,CU00000896,BR024,Vehicle,2023-05-30,277222.27,38422.86,9.58,12,0,708,Current
LN00000788,CU00000611,BR010,Vehicle,2025-08-13,431434.7,206265.28,9.56,12,60,734,Delinquent
LN00000789,CU00000928,BR016,Education,2022-05-26,766030.59,648171.42,10.01,240,0,644,Current
LN00000790,CU00002342,BR002,Business,2025-06-07,137189.97,105328.96,18.96,60,0,787,Current
LN00000791,CU00002757,BR021,Education,2022-03-17,2006564.08,1843620.19,12.87,240,0,747,Current
LN00000792,CU00000248,BR013,Personal,2020-12-03,1226825.14,292065.71,8.3,240,0,763,Current
LN00000793,CU00003385,BR006,Home,2025-01-06,296614.41,144615.48,14.94,120,0,614,Current
LN00000794,CU00004621,BR013,Vehicle,2025-04-10,110158.25,84913.42,17.9,12,0,802,Current
LN00000795,CU00003749,BR021,Home,2020-10-07,152370.43,49513.09,12.25,36,15,780,Current
LN00000796,CU00000580,BR007,Personal,2026-01-16,10603429.38,9841333.1,7.81,240,90,694,Non-performing
LN00000797,CU00002394,BR024,Home,2021-12-20,870815.83,238053.48,11.97,36,30,660,Delinquent
LN00000798,CU00000660,BR022,Personal,2020-08-29,168576.85,64928.81,16.26,12,0,759,Current
LN00000799,CU00003214,BR014,Home,2025-07-31,157676.1,102008.42,10.27,240,0,703,Current
LN00000800,CU00003724,BR006,Personal,2023-04-20,1312981.06,1138622.92,19.02,12,0,712,Current
LN00000801,CU00003115,BR010,Vehicle,2024-09-30,75325.66,10709.92,19.37,12,0,791,Current
LN00000802,CU00004904,BR005,Home,2021-01-23,1136444.26,1057809.38,17.44,120,0,620,Current
LN00000803,CU00004061,BR005,Education,2026-05-04,2156923.04,343202.28,8.65,24,0,828,Current
LN00000804,CU00002040,BR022,Home,2025-01-15,289820.62,201112.47,10.53,240,0,679,Current
LN00000805,CU00004629,BR012,Personal,2025-07-05,598095.61,472684.77,16.39,180,0,710,Current
LN00000806,CU00002296,BR006,Business,2020-10-02,459860.51,297268.87,9.33,240,0,850,Current
LN00000807,CU00001276,BR018,Personal,2021-01-20,89875.37,22871.2,13.62,240,15,681,Current
LN00000808,CU00002872,BR004,Home,2022-12-22,1741764.21,760857.71,13.03,60,0,797,Current
LN00000809,CU00003197,BR005,Education,2022-09-14,312170.74,87618.59,9.04,60,0,689,Current
LN00000810,CU00004519,BR005,Personal,2024-10-22,95108.44,24140.5,9.15,60,0,696,Current
LN00000811,CU00003761,BR014,Business,2024-12-19,608226.22,404687.18,8.34,180,0,799,Current
LN00000812,CU00002541,BR013,Home,2024-03-01,605885.93,352972.87,18.79,12,0,587,Current
LN00000813,CU00000639,BR010,Home,2021-01-15,480277.66,85011.32,7.53,24,0,772,Current
LN00000814,CU00001619,BR012,Home,2025-12-26,1613433.18,606195.99,8.69,120,0,731,Current
LN00000815,CU00001889,BR019,Vehicle,2026-06-18,877184.23,773208.94,14.54,180,0,751,Current
LN00000816,CU00004667,BR016,Personal,2023-09-21,551613.94,442819.36,9.89,12,0,758,Current
LN00000817,CU00004664,BR009,Home,2024-07-05,2264939.4,690498.74,15.79,240,0,713,Current
LN00000818,CU00002362,BR016,Vehicle,2026-05-25,175280.21,52658.66,9.09,120,30,761,Delinquent
LN00000819,CU00001113,BR023,Home,2021-05-30,1739503.47,976911.43,13.58,24,30,643,Delinquent
LN00000820,CU00000379,BR017,Home,2021-04-06,1930973.98,608932.86,19.12,60,0,788,Current
LN00000821,CU00003560,BR010,Vehicle,2025-05-19,412247.52,65857.03,11.76,120,0,767,Current
LN00000822,CU00001436,BR007,Home,2023-04-28,50000.0,39605.93,14.44,180,0,739,Current
LN00000823,CU00000253,BR015,Business,2024-10-15,863645.62,567999.47,16.93,36,0,811,Current
LN00000824,CU00002469,BR022,Home,2025-07-09,768692.59,305723.88,18.28,36,0,800,Current
LN00000825,CU00004021,BR022,Personal,2021-06-17,420653.38,214700.59,14.71,36,0,710,Current
LN00000826,CU00002312,BR013,Home,2020-11-17,145682.12,105823.85,9.75,60,0,664,Current
LN00000827,CU00000791,BR018,Education,2024-06-25,530042.71,490294.73,10.58,60,0,782,Current
LN00000828,CU00003117,BR002,Business,2021-01-16,613945.09,315707.78,12.91,12,0,708,Current
LN00000829,CU00000486,BR012,Home,2025-05-13,125568.95,108053.15,8.18,12,0,675,Current
LN00000830,CU00002633,BR009,Personal,2021-06-07,1588847.45,1198134.41,18.57,12,0,850,Current
LN00000831,CU00003033,BR017,Education,2022-02-01,79027.87,39177.89,8.72,24,0,804,Current
LN00000832,CU00001475,BR017,Personal,2024-05-25,151068.98,37374.52,14.18,12,15,652,Current
LN00000833,CU00001945,BR014,Education,2025-02-23,407726.97,64768.49,14.36,60,0,784,Current
LN00000834,CU00004175,BR016,Business,2020-12-11,3589396.74,2984501.21,8.78,180,0,726,Current
LN00000835,CU00004261,BR021,Home,2020-09-28,211772.39,167570.3,17.61,240,0,743,Current
LN00000836,CU00004147,BR013,Personal,2020-09-09,57424.71,44166.91,7.64,36,0,631,Current
LN00000837,CU00000743,BR008,Business,2024-06-19,740946.88,455984.23,14.15,240,0,704,Current
LN00000838,CU00004948,BR001,Education,2023-11-30,244058.57,34005.79,17.84,12,0,828,Current
LN00000839,CU00004404,BR024,Personal,2022-05-20,189237.22,116580.29,12.99,36,0,620,Current
LN00000840,CU00000602,BR002,Home,2024-01-27,438182.17,82208.28,16.08,180,0,685,Current
LN00000841,CU00000681,BR014,Vehicle,2022-02-03,550072.23,429354.06,10.07,180,0,733,Current
LN00000842,CU00002218,BR020,Vehicle,2020-09-04,264252.99,84431.41,12.59,240,0,674,Current
LN00000843,CU00004756,BR017,Personal,2022-01-12,169494.02,55712.22,14.13,60,0,654,Current
LN00000844,CU00001076,BR006,Vehicle,2021-05-06,259444.48,82439.36,9.63,12,0,731,Current
LN00000845,CU00004897,BR018,Personal,2026-03-04,50000.0,36331.77,9.86,180,0,579,Current
LN00000846,CU00004318,BR013,Vehicle,2024-11-07,176361.49,124557.59,13.54,36,90,704,Non-performing
LN00000847,CU00001560,BR018,Vehicle,2023-06-07,978595.34,175708.8,11.52,12,0,809,Current
LN00000848,CU00004246,BR022,Home,2021-05-30,125151.14,69607.93,10.95,240,0,738,Current
LN00000849,CU00000145,BR006,Personal,2022-07-28,481720.66,114906.74,12.17,36,0,724,Current
LN00000850,CU00000383,BR021,Business,2024-07-01,263791.3,35319.3,15.49,60,0,576,Current
LN00000851,CU00000621,BR021,Education,2026-06-20,324199.42,198120.61,8.32,120,0,689,Current
LN00000852,CU00002581,BR010,Vehicle,2024-11-21,206123.73,32762.88,19.09,180,90,653,Non-performing
LN00000853,CU00004407,BR011,Business,2022-09-03,496009.73,104574.24,8.82,36,0,588,Current
LN00000854,CU00000521,BR015,Home,2023-09-05,183305.19,159761.01,9.76,36,15,740,Current
LN00000855,CU00004135,BR010,Personal,2024-09-01,1398210.83,513294.76,16.41,12,0,848,Current
LN00000856,CU00002558,BR012,Personal,2022-06-16,526288.38,210772.16,8.95,12,0,672,Current
LN00000857,CU00004224,BR002,Personal,2021-05-19,257235.31,48721.28,9.88,24,0,720,Current
LN00000858,CU00002222,BR016,Vehicle,2023-10-15,98032.08,68529.33,13.25,120,0,657,Current
LN00000859,CU00002712,BR020,Business,2021-01-19,790407.99,326144.04,16.76,60,120,618,Non-performing
LN00000860,CU00004871,BR021,Vehicle,2025-07-31,220118.5,179296.6,10.16,180,0,802,Current
LN00000861,CU00004636,BR020,Personal,2024-01-28,536745.7,468041.6,17.08,60,0,646,Current
LN00000862,CU00001058,BR011,Vehicle,2022-07-29,257214.18,74619.86,12.45,180,0,673,Current
LN00000863,CU00002625,BR022,Vehicle,2021-08-09,335491.16,63744.16,19.41,12,0,734,Current
LN00000864,CU00003323,BR024,Education,2025-12-22,746042.32,637862.22,14.98,180,0,625,Current
LN00000865,CU00003726,BR020,Personal,2020-09-01,784093.63,276608.92,11.24,36,15,750,Current
LN00000866,CU00004513,BR003,Business,2024-07-22,1557129.01,1491926.35,10.08,60,0,745,Current
LN00000867,CU00004821,BR019,Vehicle,2025-03-24,135023.57,28387.83,12.95,240,0,634,Current
LN00000868,CU00003897,BR017,Personal,2026-06-16,335593.11,251991.97,18.28,240,0,754,Current
LN00000869,CU00004820,BR022,Vehicle,2023-09-24,1383787.75,974437.2,17.7,60,0,648,Current
LN00000870,CU00003534,BR018,Personal,2020-10-17,374506.75,142717.36,8.99,36,0,747,Current
LN00000871,CU00004487,BR023,Vehicle,2025-10-06,651859.7,584352.68,10.16,180,60,707,Delinquent
LN00000872,CU00003240,BR014,Personal,2023-05-24,689613.46,110143.83,11.74,60,0,833,Current
LN00000873,CU00003408,BR004,Education,2022-08-27,268173.39,214353.44,13.65,180,0,630,Current
LN00000874,CU00002574,BR004,Business,2026-02-28,320048.64,170552.46,11.39,240,0,846,Current
LN00000875,CU00004453,BR005,Business,2024-12-16,239899.67,125369.4,16.27,24,0,767,Current
LN00000876,CU00004810,BR015,Personal,2022-12-04,224434.28,146866.34,13.81,120,0,653,Current
LN00000877,CU00003848,BR010,Home,2023-08-26,353252.23,284485.08,11.86,240,0,796,Current
LN00000878,CU00003739,BR023,Personal,2025-09-02,823994.0,186288.3,12.73,60,0,790,Current
LN00000879,CU00004733,BR011,Personal,2025-06-20,415346.18,237401.68,14.97,24,0,765,Current
LN00000880,CU00003718,BR021,Vehicle,2024-06-24,747461.5,458550.54,9.93,120,0,706,Current
LN00000881,CU00001064,BR015,Home,2024-09-11,226827.25,138065.27,8.78,240,15,850,Current
LN00000882,CU00003645,BR019,Personal,2022-04-06,424648.04,160852.81,13.72,60,0,830,Current
LN00000883,CU00002305,BR006,Home,2021-09-14,532497.36,293866.36,9.06,240,0,689,Current
LN00000884,CU00000351,BR011,Vehicle,2024-01-10,216446.3,101388.13,9.81,120,0,659,Current
LN00000885,CU00000206,BR003,Business,2022-11-26,78572.76,58947.37,15.78,24,0,630,Current
LN00000886,CU00000048,BR016,Vehicle,2024-05-10,447621.24,364415.76,14.98,24,0,703,Current
LN00000887,CU00003571,BR004,Education,2024-10-21,480117.74,184721.4,14.89,24,0,595,Current
LN00000888,CU00001690,BR010,Personal,2024-11-02,694035.01,314895.25,17.85,240,0,703,Current
LN00000889,CU00004496,BR012,Vehicle,2025-06-13,450046.09,231474.32,14.56,36,0,709,Current
LN00000890,CU00000797,BR002,Home,2026-01-04,741983.67,524062.64,13.46,24,90,557,Non-performing
LN00000891,CU00001116,BR003,Personal,2025-10-05,406495.41,254301.58,9.37,12,30,724,Delinquent
LN00000892,CU00001161,BR023,Home,2022-09-07,572786.84,514265.07,8.4,120,0,700,Current
LN00000893,CU00004471,BR004,Vehicle,2025-02-01,1609277.02,830373.65,12.08,36,0,707,Current
LN00000894,CU00002503,BR020,Personal,2021-12-17,428514.78,98867.9,16.34,36,15,759,Current
LN00000895,CU00003121,BR020,Business,2024-03-16,1522958.86,413542.21,13.98,180,30,701,Delinquent
LN00000896,CU00000314,BR015,Personal,2021-02-16,50000.0,36473.4,8.92,12,0,828,Current
LN00000897,CU00000475,BR013,Business,2022-12-14,224361.53,115927.34,19.07,36,0,675,Current
LN00000898,CU00002214,BR010,Home,2021-03-21,1536753.23,1472577.95,11.89,12,0,678,Current
LN00000899,CU00003873,BR010,Education,2026-05-16,253345.81,68240.5,10.75,12,0,774,Current
LN00000900,CU00003810,BR015,Vehicle,2026-03-25,162889.88,81669.81,9.63,240,0,560,Current
LN00000901,CU00000848,BR003,Personal,2023-03-02,504730.38,400728.19,19.22,180,0,677,Current
LN00000902,CU00002573,BR002,Home,2025-06-30,705500.74,466358.22,10.27,24,0,636,Current
LN00000903,CU00003516,BR010,Business,2023-07-09,772645.82,608039.87,14.89,180,0,779,Current
LN00000904,CU00003934,BR009,Vehicle,2023-02-17,316135.72,110503.94,18.09,60,60,766,Delinquent
LN00000905,CU00001010,BR016,Vehicle,2022-05-07,660218.88,371486.91,15.62,240,0,739,Current
LN00000906,CU00004204,BR008,Personal,2022-03-30,595996.34,298850.17,10.91,36,0,850,Current
LN00000907,CU00000088,BR020,Vehicle,2020-11-18,434723.67,336176.3,16.74,180,0,841,Current
LN00000908,CU00004388,BR007,Personal,2021-03-30,573357.28,158175.58,13.1,180,60,804,Delinquent
LN00000909,CU00002644,BR019,Personal,2022-07-05,222846.06,120941.99,8.5,24,90,610,Non-performing
LN00000910,CU00003161,BR006,Personal,2025-09-26,81376.97,41063.7,17.43,120,15,762,Current
LN00000911,CU00000431,BR008,Home,2024-09-03,50000.0,36965.51,17.95,120,15,765,Current
LN00000912,CU00000738,BR007,Vehicle,2021-11-29,1080882.42,897327.08,18.34,12,0,775,Current
LN00000913,CU00002899,BR014,Personal,2022-03-01,630150.56,301284.81,16.26,120,0,749,Current
LN00000914,CU00000186,BR009,Home,2024-02-16,3079150.81,1543187.25,15.5,60,0,680,Current
LN00000915,CU00002109,BR019,Home,2022-09-21,288003.38,238523.4,7.93,24,0,842,Current
LN00000916,CU00002545,BR018,Home,2024-11-11,669563.92,244287.12,17.77,120,0,850,Current
LN00000917,CU00000427,BR005,Education,2024-09-23,546837.5,113408.88,12.35,240,0,715,Current
LN00000918,CU00002640,BR015,Home,2024-01-04,115629.4,24745.7,15.01,60,0,698,Current
LN00000919,CU00002400,BR007,Personal,2025-03-03,349741.08,164060.93,13.53,12,120,769,Non-performing
LN00000920,CU00002060,BR008,Personal,2025-07-24,896420.72,612057.48,17.95,240,0,656,Current
LN00000921,CU00002696,BR001,Vehicle,2024-09-04,329945.02,293964.06,19.29,240,0,810,Current
LN00000922,CU00001193,BR011,Vehicle,2026-05-10,508347.62,372612.4,10.3,60,120,680,Non-performing
LN00000923,CU00003119,BR006,Vehicle,2021-01-06,337247.55,82047.49,14.27,36,30,641,Delinquent
LN00000924,CU00003775,BR010,Home,2021-09-24,188137.55,23212.11,16.67,240,0,743,Current
LN00000925,CU00003014,BR003,Education,2023-08-28,105795.14,71401.02,11.83,36,0,633,Current
LN00000926,CU00000161,BR023,Education,2022-07-02,621260.71,270756.51,17.96,180,15,701,Current
LN00000927,CU00001832,BR018,Vehicle,2021-06-15,722373.0,583412.28,15.76,12,0,683,Current
LN00000928,CU00000594,BR023,Home,2025-09-21,236856.38,158125.54,13.57,240,0,692,Current
LN00000929,CU00003285,BR021,Personal,2022-10-10,542646.2,400917.19,13.31,240,0,741,Current
LN00000930,CU00004796,BR004,Personal,2023-04-03,1923519.89,706957.65,11.36,12,0,813,Current
LN00000931,CU00000413,BR001,Personal,2021-12-31,58126.64,28018.99,9.99,24,0,838,Current
LN00000932,CU00004508,BR013,Vehicle,2022-08-22,1647790.37,492389.13,16.16,240,0,754,Current
LN00000933,CU00004822,BR002,Personal,2024-01-07,634341.64,268975.55,9.7,60,0,605,Current
LN00000934,CU00003204,BR014,Vehicle,2022-10-30,311001.65,92433.42,14.75,36,0,707,Current
LN00000935,CU00002120,BR016,Personal,2021-06-30,104770.22,82857.84,8.01,24,30,702,Delinquent
LN00000936,CU00000767,BR011,Personal,2025-12-09,666050.31,552532.37,14.46,240,0,713,Current
LN00000937,CU00001931,BR020,Home,2026-01-03,962566.24,348188.23,18.44,24,0,729,Current
LN00000938,CU00002683,BR019,Business,2023-02-16,1607555.44,606385.62,9.54,12,0,707,Current
LN00000939,CU00000827,BR019,Education,2021-01-07,470805.26,349667.12,13.42,120,0,804,Current
LN00000940,CU00003451,BR008,Personal,2022-11-03,255826.74,158642.54,19.02,240,0,668,Current
LN00000941,CU00001104,BR002,Personal,2024-05-14,1972374.05,1408477.71,9.91,12,0,771,Current
LN00000942,CU00001444,BR020,Home,2026-04-16,743042.86,695576.88,18.22,24,0,645,Current
LN00000943,CU00004942,BR006,Personal,2021-07-27,155287.02,94177.73,10.18,180,0,703,Current
LN00000944,CU00000520,BR024,Education,2025-05-12,457080.38,193485.2,9.89,60,60,660,Delinquent
LN00000945,CU00000250,BR011,Business,2025-04-06,182495.09,92239.3,8.3,36,0,679,Current
LN00000946,CU00000331,BR003,Personal,2025-04-24,1323346.65,1011214.21,17.18,36,0,807,Current
LN00000947,CU00004900,BR021,Personal,2023-12-08,181970.08,78194.78,12.32,180,0,657,Current
LN00000948,CU00003360,BR013,Education,2026-02-09,173943.14,27170.43,18.36,36,0,654,Current
LN00000949,CU00000659,BR019,Personal,2025-02-19,1952771.51,660289.53,10.25,120,15,680,Current
LN00000950,CU00000798,BR003,Home,2024-03-13,582998.14,292233.9,13.05,36,60,706,Delinquent
LN00000951,CU00004579,BR004,Vehicle,2023-06-02,1952649.3,475124.21,11.7,240,0,793,Current
LN00000952,CU00004997,BR002,Education,2022-08-16,580077.93,455673.17,8.09,180,0,766,Current
LN00000953,CU00002966,BR020,Personal,2020-11-02,297377.16,142571.74,8.81,12,0,669,Current
LN00000954,CU00002487,BR012,Home,2021-08-29,304304.48,212789.94,18.55,60,0,850,Current
LN00000955,CU00003055,BR014,Personal,2024-12-08,2234238.66,2135164.62,14.09,60,0,667,Current
LN00000956,CU00001526,BR015,Personal,2023-01-24,166528.91,40730.0,17.8,120,15,826,Current
LN00000957,CU00004495,BR016,Vehicle,2021-02-04,608805.06,223847.8,8.35,60,30,766,Delinquent
LN00000958,CU00003809,BR010,Home,2020-10-19,345912.46,237594.82,11.44,24,0,671,Current
LN00000959,CU00002029,BR019,Home,2023-09-14,742437.9,137731.32,8.76,120,0,850,Current
LN00000960,CU00002476,BR012,Home,2025-05-07,831492.83,534955.08,9.13,24,0,730,Current
LN00000961,CU00001034,BR014,Personal,2022-01-05,197221.16,128140.28,8.66,24,0,561,Current
LN00000962,CU00003639,BR003,Personal,2020-09-21,9179441.04,6715205.83,10.17,36,15,728,Current
LN00000963,CU00004025,BR007,Vehicle,2024-04-16,760143.83,105125.45,14.22,12,0,766,Current
LN00000964,CU00000316,BR021,Education,2021-11-10,256144.77,187684.21,10.51,36,15,725,Current
LN00000965,CU00004647,BR012,Personal,2022-06-17,2416303.87,680143.18,10.77,180,0,789,Current
LN00000966,CU00002308,BR016,Home,2025-02-20,941265.97,563030.66,11.43,36,0,689,Current
LN00000967,CU00003148,BR020,Business,2023-09-21,185118.7,104673.01,7.95,120,90,829,Non-performing
LN00000968,CU00002831,BR016,Personal,2021-05-07,254566.64,93740.68,15.05,24,0,624,Current
LN00000969,CU00001509,BR004,Education,2024-08-03,1251965.13,1053392.89,18.01,24,0,769,Current
LN00000970,CU00004640,BR017,Vehicle,2024-05-27,375346.7,324315.28,8.36,60,0,771,Current
LN00000971,CU00001781,BR018,Personal,2026-06-05,99921.34,47782.17,19.41,120,0,711,Current
LN00000972,CU00004179,BR012,Vehicle,2025-12-27,302804.02,224145.37,11.89,12,30,671,Delinquent
LN00000973,CU00003574,BR017,Home,2023-01-30,182958.96,70402.54,10.24,24,0,767,Current
LN00000974,CU00000666,BR002,Home,2025-04-04,418887.97,230094.69,16.25,60,0,558,Current
LN00000975,CU00000603,BR018,Personal,2021-10-10,332276.1,112151.64,9.64,180,0,668,Current
LN00000976,CU00000901,BR017,Personal,2022-12-11,362390.82,219545.3,13.7,24,0,644,Current
LN00000977,CU00002254,BR019,Home,2023-07-14,630541.49,333977.05,15.43,180,0,748,Current
LN00000978,CU00002288,BR015,Vehicle,2021-09-16,58738.34,52931.74,12.67,12,60,687,Delinquent
LN00000979,CU00000950,BR003,Home,2025-01-30,357195.2,330579.99,16.43,240,0,747,Current
LN00000980,CU00000673,BR002,Business,2022-02-16,76404.66,32303.67,10.52,120,0,799,Current
LN00000981,CU00001019,BR004,Business,2022-06-30,325833.88,202259.97,11.73,36,0,699,Current
LN00000982,CU00001452,BR021,Personal,2023-09-15,1283242.6,590129.18,9.4,24,30,658,Delinquent
LN00000983,CU00001536,BR016,Education,2024-04-14,430107.04,111330.4,9.5,240,0,731,Current
LN00000984,CU00004605,BR006,Home,2024-12-09,2134511.42,1208729.05,18.91,120,0,667,Current
LN00000985,CU00002657,BR020,Personal,2024-03-25,293200.21,132238.18,17.09,24,30,718,Delinquent
LN00000986,CU00000742,BR016,Personal,2022-04-25,1022607.5,161692.87,18.16,60,0,711,Current
LN00000987,CU00002364,BR007,Personal,2021-04-12,773927.0,583316.08,8.77,12,0,718,Current
LN00000988,CU00002928,BR021,Home,2023-06-07,573214.97,393302.18,13.45,36,0,792,Current
LN00000989,CU00000765,BR002,Education,2025-03-03,2226731.39,1395659.7,18.38,240,0,747,Current
LN00000990,CU00003867,BR003,Home,2023-08-15,1492611.38,313764.76,14.0,120,0,766,Current
LN00000991,CU00003919,BR008,Business,2026-02-25,821379.45,691435.97,18.87,180,0,711,Current
LN00000992,CU00000106,BR005,Personal,2023-02-13,672633.11,159220.18,11.38,12,0,638,Current
LN00000993,CU00003258,BR005,Home,2025-02-27,158736.6,92421.36,9.41,60,0,711,Current
LN00000994,CU00004722,BR023,Home,2025-02-19,266952.46,104240.84,9.51,240,0,850,Current
LN00000995,CU00002608,BR018,Education,2022-08-16,1852451.15,1422069.82,18.28,60,30,788,Delinquent
LN00000996,CU00001201,BR006,Personal,2024-11-01,64754.66,49179.34,17.09,24,0,696,Current
LN00000997,CU00002937,BR012,Home,2024-12-12,369866.75,186784.32,18.85,240,0,618,Current
