balance_snapshot_id,snapshot_date,account_id,ending_balance
BS0000018796,2025-11-30,AC00004998,4159.97
BS0000018797,2025-11-30,AC00004999,65450.65
BS0000018798,2025-11-30,AC00005000,56301.7
BS0000018799,2025-11-30,AC00005001,52106.83
BS0000018800,2025-11-30,AC00005002,7087.52
BS0000018801,2025-11-30,AC00005003,9763.75
BS0000018802,2025-11-30,AC00005004,169380.57
BS0000018803,2025-11-30,AC00005005,18779.07
BS0000018804,2025-11-30,AC00005006,21747.35
BS0000018805,2025-11-30,AC00005007,75588.48
BS0000018806,2025-11-30,AC00005008,51870.97
BS0000018807,2025-11-30,AC00005009,12536.17
BS0000018808,2025-11-30,AC00005010,11140.25
BS0000018809,2025-11-30,AC00005011,34301.19
BS0000018810,2025-11-30,AC00005012,175539.09
BS0000018811,2025-11-30,AC00005013,13227.8
BS0000018812,2025-11-30,AC00005014,36618.3
BS0000018813,2025-11-30,AC00005015,37732.33
BS0000018814,2025-11-30,AC00005016,30443.59
BS0000018815,2025-11-30,AC00005017,56011.74
BS0000018816,2025-11-30,AC00005018,13740.67
BS0000018817,2025-11-30,AC00005019,9278.73
BS0000018818,2025-11-30,AC00005020,80444.23
BS0000018819,2025-11-30,AC00005021,49252.24
BS0000018820,2025-11-30,AC00005022,8365.82
BS0000018821,2025-11-30,AC00005023,20115.48
BS0000018822,2025-11-30,AC00005024,2676.12
BS0000018823,2025-11-30,AC00005025,13679.47
BS0000018824,2025-11-30,AC00005026,290094.24
BS0000018825,2025-11-30,AC00005027,52390.03
BS0000018826,2025-11-30,AC00005028,11506.79
BS0000018827,2025-11-30,AC00005029,22525.5
BS0000018828,2025-11-30,AC00005030,87555.84
BS0000018829,2025-11-30,AC00005031,23672.16
BS0000018830,2025-11-30,AC00005032,9655.89
BS0000018831,2025-11-30,AC00005033,22105.84
BS0000018832,2025-11-30,AC00005034,57682.06
BS0000018833,2025-11-30,AC00005035,400645.04
BS0000018834,2025-11-30,AC00005036,21984.07
BS0000018835,2025-11-30,AC00005037,297464.48
BS0000018836,2025-11-30,AC00005038,177397.26
BS0000018837,2025-11-30,AC00005039,82474.44
BS0000018838,2025-11-30,AC00005040,6856.11
BS0000018839,2025-11-30,AC00005041,43580.71
BS0000018840,2025-11-30,AC00005042,11295.62
BS0000018841,2025-11-30,AC00005043,30189.35
BS0000018842,2025-11-30,AC00005044,9963.67
BS0000018843,2025-11-30,AC00005045,4952.68
BS0000018844,2025-11-30,AC00005046,13780.93
BS0000018845,2025-11-30,AC00005047,116276.0
BS0000018846,2025-11-30,AC00005048,11073.04
BS0000018847,2025-11-30,AC00005049,21001.86
BS0000018848,2025-11-30,AC00005050,120355.4
BS0000018849,2025-11-30,AC00005051,71768.77
BS0000018850,2025-11-30,AC00005052,54627.11
BS0000018851,2025-11-30,AC00005053,31874.58
BS0000018852,2025-11-30,AC00005054,9612.23
BS0000018853,2025-11-30,AC00005055,7209.58
BS0000018854,2025-11-30,AC00005056,36594.41
BS0000018855,2025-11-30,AC00005057,40486.07
BS0000018856,2025-11-30,AC00005058,100307.1
BS0000018857,2025-11-30,AC00005059,53100.09
BS0000018858,2025-11-30,AC00005060,26045.84
BS0000018859,2025-11-30,AC00005061,76411.51
BS0000018860,2025-11-30,AC00005062,13378.9
BS0000018861,2025-11-30,AC00005063,133285.65
BS0000018862,2025-11-30,AC00005064,6605.18
BS0000018863,2025-11-30,AC00005065,44758.89
BS0000018864,2025-11-30,AC00005066,10649.43
BS0000018865,2025-11-30,AC00005067,4629.04
BS0000018866,2025-11-30,AC00005068,13521.48
BS0000018867,2025-11-30,AC00005069,3750.98
BS0000018868,2025-11-30,AC00005070,3655.64
BS0000018869,2025-11-30,AC00005071,69868.86
BS0000018870,2025-11-30,AC00005072,90421.41
BS0000018871,2025-11-30,AC00005073,50214.32
BS0000018872,2025-11-30,AC00005074,6684.42
BS0000018873,2025-11-30,AC00005075,2382.58
BS0000018874,2025-11-30,AC00005076,21535.97
BS0000018875,2025-11-30,AC00005077,2888.3
BS0000018876,2025-11-30,AC00005078,63187.88
BS0000018877,2025-11-30,AC00005079,24837.07
BS0000018878,2025-11-30,AC00005080,96227.32
BS0000018879,2025-11-30,AC00005081,9025.86
BS0000018880,2025-11-30,AC00005082,12190.92
BS0000018881,2025-11-30,AC00005083,20091.99
BS0000018882,2025-11-30,AC00005084,14960.71
BS0000018883,2025-11-30,AC00005085,112938.37
BS0000018884,2025-11-30,AC00005086,46527.88
BS0000018885,2025-11-30,AC00005087,97601.23
BS0000018886,2025-11-30,AC00005088,58323.23
BS0000018887,2025-11-30,AC00005089,43663.01
BS0000018888,2025-11-30,AC00005090,16997.52
BS0000018889,2025-11-30,AC00005091,46442.39
BS0000018890,2025-11-30,AC00005092,21565.46
BS0000018891,2025-11-30,AC00005093,147552.09
BS0000018892,2025-11-30,AC00005094,5774.64
BS0000018893,2025-11-30,AC00005095,3312.2
BS0000018894,2025-11-30,AC00005096,25393.38
BS0000018895,2025-11-30,AC00005097,12491.36
BS0000018896,2025-11-30,AC00005098,276560.89
BS0000018897,2025-11-30,AC00005099,24120.19
BS0000018898,2025-11-30,AC00005100,24209.67
BS0000018899,2025-11-30,AC00005101,204918.49
BS0000018900,2025-11-30,AC00005102,24541.58
BS0000018901,2025-11-30,AC00005103,250736.43
BS0000018902,2025-11-30,AC00005104,21016.23
BS0000018903,2025-11-30,AC00005105,42527.96
BS0000018904,2025-11-30,AC00005106,39878.35
BS0000018905,2025-11-30,AC00005107,74708.23
BS0000018906,2025-11-30,AC00005108,58572.92
BS0000018907,2025-11-30,AC00005109,10416.79
BS0000018908,2025-11-30,AC00005110,17668.87
BS0000018909,2025-11-30,AC00005111,21977.04
BS0000018910,2025-11-30,AC00005112,240861.3
BS0000018911,2025-11-30,AC00005113,59614.55
BS0000018912,2025-11-30,AC00005114,85712.81
BS0000018913,2025-11-30,AC00005115,93710.81
BS0000018914,2025-11-30,AC00005116,72967.01
BS0000018915,2025-11-30,AC00005117,67708.78
BS0000018916,2025-11-30,AC00005118,7847.41
BS0000018917,2025-11-30,AC00005119,22011.74
BS0000018918,2025-11-30,AC00005120,130624.19
BS0000018919,2025-11-30,AC00005121,12808.42
BS0000018920,2025-11-30,AC00005122,15419.32
BS0000018921,2025-11-30,AC00005123,28270.94
BS0000018922,2025-11-30,AC00005124,23474.2
BS0000018923,2025-11-30,AC00005125,91703.37
BS0000018924,2025-11-30,AC00005126,62148.68
BS0000018925,2025-11-30,AC00005127,742615.12
BS0000018926,2025-11-30,AC00005128,12982.65
BS0000018927,2025-11-30,AC00005129,6530.63
BS0000018928,2025-11-30,AC00005130,77834.07
BS0000018929,2025-11-30,AC00005131,17048.75
BS0000018930,2025-11-30,AC00005132,128458.83
BS0000018931,2025-11-30,AC00005133,192603.65
BS0000018932,2025-11-30,AC00005134,19001.59
BS0000018933,2025-11-30,AC00005135,17874.31
BS0000018934,2025-11-30,AC00005136,26845.54
BS0000018935,2025-11-30,AC00005137,14158.69
BS0000018936,2025-11-30,AC00005138,18518.96
BS0000018937,2025-11-30,AC00005139,20952.26
BS0000018938,2025-11-30,AC00005140,85635.01
BS0000018939,2025-11-30,AC00005141,247814.46
BS0000018940,2025-11-30,AC00005142,9641.29
BS0000018941,2025-11-30,AC00005143,119522.55
BS0000018942,2025-11-30,AC00005144,6499.65
BS0000018943,2025-11-30,AC00005145,15691.09
BS0000018944,2025-11-30,AC00005146,6791.23
BS0000018945,2025-11-30,AC00005147,210493.02
BS0000018946,2025-11-30,AC00005148,7893.25
BS0000018947,2025-11-30,AC00005149,12974.27
BS0000018948,2025-11-30,AC00005150,51816.21
BS0000018949,2025-11-30,AC00005151,137524.69
BS0000018950,2025-11-30,AC00005152,40581.6
BS0000018951,2025-11-30,AC00005153,83576.97
BS0000018952,2025-11-30,AC00005154,401451.1
BS0000018953,2025-11-30,AC00005155,42970.42
BS0000018954,2025-11-30,AC00005156,7969.81
BS0000018955,2025-11-30,AC00005157,12026.03
BS0000018956,2025-11-30,AC00005158,13138.73
BS0000018957,2025-11-30,AC00005159,70938.43
BS0000018958,2025-11-30,AC00005160,51995.1
BS0000018959,2025-11-30,AC00005161,6184.92
BS0000018960,2025-11-30,AC00005162,60701.95
BS0000018961,2025-11-30,AC00005163,11793.44
BS0000018962,2025-11-30,AC00005164,176406.8
BS0000018963,2025-11-30,AC00005165,16779.28
BS0000018964,2025-11-30,AC00005166,7205.49
BS0000018965,2025-11-30,AC00005167,20762.67
BS0000018966,2025-11-30,AC00005168,89416.41
BS0000018967,2025-11-30,AC00005169,11879.69
BS0000018968,2025-11-30,AC00005170,24590.54
BS0000018969,2025-11-30,AC00005171,5450.73
BS0000018970,2025-11-30,AC00005172,7059.61
BS0000018971,2025-11-30,AC00005173,18496.51
BS0000018972,2025-11-30,AC00005174,33767.6
BS0000018973,2025-11-30,AC00005175,52567.64
BS0000018974,2025-11-30,AC00005176,3123.81
BS0000018975,2025-11-30,AC00005177,419029.5
BS0000018976,2025-11-30,AC00005178,16984.35
BS0000018977,2025-11-30,AC00005179,50753.62
BS0000018978,2025-11-30,AC00005180,12609.21
BS0000018979,2025-11-30,AC00005181,62831.17
BS0000018980,2025-11-30,AC00005182,229693.0
BS0000018981,2025-11-30,AC00005183,30324.98
BS0000018982,2025-11-30,AC00005184,17649.37
BS0000018983,2025-11-30,AC00005185,32906.68
BS0000018984,2025-11-30,AC00005186,140865.28
BS0000018985,2025-11-30,AC00005187,277432.8
BS0000018986,2025-11-30,AC00005188,3162.26
BS0000018987,2025-11-30,AC00005189,59399.17
BS0000018988,2025-11-30,AC00005190,35983.5
BS0000018989,2025-11-30,AC00005191,1476845.92
BS0000018990,2025-11-30,AC00005192,31476.26
BS0000018991,2025-11-30,AC00005193,18750.84
BS0000018992,2025-11-30,AC00005194,291493.67
BS0000018993,2025-11-30,AC00005195,28142.25
BS0000018994,2025-11-30,AC00005196,30270.84
BS0000018995,2025-11-30,AC00005197,1952.95
BS0000018996,2025-11-30,AC00005198,9537.64
BS0000018997,2025-11-30,AC00005199,30036.54
BS0000018998,2025-11-30,AC00005200,31118.57
BS0000018999,2025-11-30,AC00005201,6328.03
BS0000019000,2025-11-30,AC00005202,70993.57
BS0000019001,2025-11-30,AC00005203,69123.45
BS0000019002,2025-11-30,AC00005204,8173.63
BS0000019003,2025-11-30,AC00005205,72143.81
BS0000019004,2025-11-30,AC00005206,64012.77
BS0000019005,2025-11-30,AC00005207,191621.66
BS0000019006,2025-11-30,AC00005208,23054.38
BS0000019007,2025-11-30,AC00005209,13650.61
BS0000019008,2025-11-30,AC00005210,149002.89
BS0000019009,2025-11-30,AC00005211,22876.9
BS0000019010,2025-11-30,AC00005212,544347.02
BS0000019011,2025-11-30,AC00005213,71437.89
BS0000019012,2025-11-30,AC00005214,18514.7
BS0000019013,2025-11-30,AC00005215,711878.84
BS0000019014,2025-11-30,AC00005216,5890.3
BS0000019015,2025-11-30,AC00005217,138309.86
BS0000019016,2025-11-30,AC00005218,408530.1
BS0000019017,2025-11-30,AC00005219,6606.96
BS0000019018,2025-11-30,AC00005220,8498.01
BS0000019019,2025-11-30,AC00005221,26759.74
BS0000019020,2025-11-30,AC00005222,10103.19
BS0000019021,2025-11-30,AC00005223,20894.13
BS0000019022,2025-11-30,AC00005224,57830.78
BS0000019023,2025-11-30,AC00005225,117765.01
BS0000019024,2025-11-30,AC00005226,4672.99
BS0000019025,2025-11-30,AC00005227,9901.22
BS0000019026,2025-11-30,AC00005228,14887.3
BS0000019027,2025-11-30,AC00005229,85710.05
BS0000019028,2025-11-30,AC00005230,15056.92
BS0000019029,2025-11-30,AC00005231,8348.39
BS0000019030,2025-11-30,AC00005232,46436.97
BS0000019031,2025-11-30,AC00005233,29613.95
BS0000019032,2025-11-30,AC00005234,39404.54
BS0000019033,2025-11-30,AC00005235,254398.98
BS0000019034,2025-11-30,AC00005236,18651.76
BS0000019035,2025-11-30,AC00005237,3192.21
BS0000019036,2025-11-30,AC00005238,32163.69
BS0000019037,2025-11-30,AC00005239,11233.95
BS0000019038,2025-11-30,AC00005240,8453.28
BS0000019039,2025-11-30,AC00005241,8545.35
BS0000019040,2025-11-30,AC00005242,113826.99
BS0000019041,2025-11-30,AC00005243,78126.98
BS0000019042,2025-11-30,AC00005244,11659.9
BS0000019043,2025-11-30,AC00005245,75275.76
BS0000019044,2025-11-30,AC00005246,8572.01
BS0000019045,2025-11-30,AC00005247,60072.41
BS0000019046,2025-11-30,AC00005248,26273.59
BS0000019047,2025-11-30,AC00005249,133605.81
BS0000019048,2025-11-30,AC00005250,12326.42
BS0000019049,2025-11-30,AC00005251,3578.04
BS0000019050,2025-11-30,AC00005252,28020.88
BS0000019051,2025-11-30,AC00005253,105345.48
BS0000019052,2025-11-30,AC00005254,37895.81
BS0000019053,2025-11-30,AC00005255,65176.51
BS0000019054,2025-11-30,AC00005256,61837.71
BS0000019055,2025-11-30,AC00005257,31418.13
BS0000019056,2025-11-30,AC00005258,194165.73
BS0000019057,2025-11-30,AC00005259,52960.54
BS0000019058,2025-11-30,AC00005260,22038.27
BS0000019059,2025-11-30,AC00005261,14131.48
BS0000019060,2025-11-30,AC00005262,12313.61
BS0000019061,2025-11-30,AC00005263,8897.05
BS0000019062,2025-11-30,AC00005264,8452.84
BS0000019063,2025-11-30,AC00005265,224741.24
BS0000019064,2025-11-30,AC00005266,13922.25
BS0000019065,2025-11-30,AC00005267,26452.9
BS0000019066,2025-11-30,AC00005268,39196.5
BS0000019067,2025-11-30,AC00005269,23099.4
BS0000019068,2025-11-30,AC00005270,87162.4
BS0000019069,2025-11-30,AC00005271,15214.01
BS0000019070,2025-11-30,AC00005272,21511.13
BS0000019071,2025-11-30,AC00005273,12681.59
BS0000019072,2025-11-30,AC00005274,25226.17
BS0000019073,2025-11-30,AC00005275,7010.81
BS0000019074,2025-11-30,AC00005276,38399.14
BS0000019075,2025-11-30,AC00005277,13839.06
BS0000019076,2025-11-30,AC00005278,229691.12
BS0000019077,2025-11-30,AC00005279,39621.86
BS0000019078,2025-11-30,AC00005280,37862.16
BS0000019079,2025-11-30,AC00005281,42865.12
BS0000019080,2025-11-30,AC00005282,22593.51
BS0000019081,2025-11-30,AC00005283,22818.88
BS0000019082,2025-11-30,AC00005284,88128.36
BS0000019083,2025-11-30,AC00005285,304872.06
BS0000019084,2025-11-30,AC00005286,17105.98
BS0000019085,2025-11-30,AC00005287,2956.76
BS0000019086,2025-11-30,AC00005288,82520.0
BS0000019087,2025-11-30,AC00005289,53048.98
BS0000019088,2025-11-30,AC00005290,69833.04
BS0000019089,2025-11-30,AC00005291,22203.87
BS0000019090,2025-11-30,AC00005292,72290.12
BS0000019091,2025-11-30,AC00005293,5960.29
BS0000019092,2025-11-30,AC00005294,43186.53
BS0000019093,2025-11-30,AC00005295,21751.66
BS0000019094,2025-11-30,AC00005296,30975.06
BS0000019095,2025-11-30,AC00005297,16482.96
BS0000019096,2025-11-30,AC00005298,9924.28
BS0000019097,2025-11-30,AC00005299,21055.08
BS0000019098,2025-11-30,AC00005300,74452.23
BS0000019099,2025-11-30,AC00005301,9529.24
BS0000019100,2025-11-30,AC00005302,25719.69
BS0000019101,2025-11-30,AC00005303,138916.91
BS0000019102,2025-11-30,AC00005304,18462.68
BS0000019103,2025-11-30,AC00005305,5226.6
BS0000019104,2025-11-30,AC00005306,250652.12
BS0000019105,2025-11-30,AC00005307,19328.9
BS0000019106,2025-11-30,AC00005308,15997.36
BS0000019107,2025-11-30,AC00005309,83060.14
BS0000019108,2025-11-30,AC00005310,595202.89
BS0000019109,2025-11-30,AC00005311,154884.59
BS0000019110,2025-11-30,AC00005312,17281.68
BS0000019111,2025-11-30,AC00005313,257397.96
BS0000019112,2025-11-30,AC00005314,3643.66
BS0000019113,2025-11-30,AC00005315,4634.94
BS0000019114,2025-11-30,AC00005316,10561.15
BS0000019115,2025-11-30,AC00005317,131366.27
BS0000019116,2025-11-30,AC00005318,15667.77
BS0000019117,2025-11-30,AC00005319,59611.84
BS0000019118,2025-11-30,AC00005320,32872.69
BS0000019119,2025-11-30,AC00005321,32496.5
BS0000019120,2025-11-30,AC00005322,9433.45
BS0000019121,2025-11-30,AC00005323,161529.68
BS0000019122,2025-11-30,AC00005324,3424.84
BS0000019123,2025-11-30,AC00005325,20472.22
BS0000019124,2025-11-30,AC00005326,39232.74
BS0000019125,2025-11-30,AC00005327,34064.98
BS0000019126,2025-11-30,AC00005328,22376.45
BS0000019127,2025-11-30,AC00005329,42300.65
BS0000019128,2025-11-30,AC00005330,78902.18
BS0000019129,2025-11-30,AC00005331,23177.4
BS0000019130,2025-11-30,AC00005332,22175.16
BS0000019131,2025-11-30,AC00005333,132096.68
BS0000019132,2025-11-30,AC00005334,37456.75
BS0000019133,2025-11-30,AC00005335,20506.53
BS0000019134,2025-11-30,AC00005336,7112.61
BS0000019135,2025-11-30,AC00005337,22501.86
BS0000019136,2025-11-30,AC00005338,173475.39
BS0000019137,2025-11-30,AC00005339,13243.84
BS0000019138,2025-11-30,AC00005340,25001.94
BS0000019139,2025-11-30,AC00005341,20125.05
BS0000019140,2025-11-30,AC00005342,22488.85
BS0000019141,2025-11-30,AC00005343,78801.63
BS0000019142,2025-11-30,AC00005344,14329.53
BS0000019143,2025-11-30,AC00005345,72256.73
BS0000019144,2025-11-30,AC00005346,85638.96
BS0000019145,2025-11-30,AC00005347,27134.1
BS0000019146,2025-11-30,AC00005348,61435.59
BS0000019147,2025-11-30,AC00005349,4428.23
BS0000019148,2025-11-30,AC00005350,109288.83
BS0000019149,2025-11-30,AC00005351,75558.46
BS0000019150,2025-11-30,AC00005352,48036.24
BS0000019151,2025-11-30,AC00005353,31585.23
BS0000019152,2025-11-30,AC00005354,91913.67
BS0000019153,2025-11-30,AC00005355,194862.38
BS0000019154,2025-11-30,AC00005356,4080.65
BS0000019155,2025-11-30,AC00005357,275474.72
BS0000019156,2025-11-30,AC00005358,506.19
BS0000019157,2025-11-30,AC00005359,19805.6
BS0000019158,2025-11-30,AC00005360,35520.56
BS0000019159,2025-11-30,AC00005361,40368.59
BS0000019160,2025-11-30,AC00005362,179988.2
BS0000019161,2025-11-30,AC00005363,48405.22
BS0000019162,2025-11-30,AC00005364,39752.21
BS0000019163,2025-11-30,AC00005365,16102.96
BS0000019164,2025-11-30,AC00005366,6716.09
BS0000019165,2025-11-30,AC00005367,13167.12
BS0000019166,2025-11-30,AC00005368,89322.99
BS0000019167,2025-11-30,AC00005369,10536.54
BS0000019168,2025-11-30,AC00005370,55179.28
BS0000019169,2025-11-30,AC00005371,56092.82
BS0000019170,2025-11-30,AC00005372,75196.38
BS0000019171,2025-11-30,AC00005373,240874.11
BS0000019172,2025-11-30,AC00005374,39023.88
BS0000019173,2025-11-30,AC00005375,15087.2
BS0000019174,2025-11-30,AC00005376,11438.1
BS0000019175,2025-11-30,AC00005377,12973.33
BS0000019176,2025-11-30,AC00005378,6494.11
BS0000019177,2025-11-30,AC00005379,48365.17
BS0000019178,2025-11-30,AC00005380,21157.26
BS0000019179,2025-11-30,AC00005381,107716.56
BS0000019180,2025-11-30,AC00005382,5837.69
BS0000019181,2025-11-30,AC00005383,14069.14
BS0000019182,2025-11-30,AC00005384,19276.61
BS0000019183,2025-11-30,AC00005385,3850.34
BS0000019184,2025-11-30,AC00005386,39019.93
BS0000019185,2025-11-30,AC00005387,23929.82
BS0000019186,2025-11-30,AC00005388,349145.33
BS0000019187,2025-11-30,AC00005389,37916.78
BS0000019188,2025-11-30,AC00005390,4330.76
BS0000019189,2025-11-30,AC00005391,41380.72
BS0000019190,2025-11-30,AC00005392,178917.42
BS0000019191,2025-11-30,AC00005393,114145.91
BS0000019192,2025-11-30,AC00005394,94021.79
BS0000019193,2025-11-30,AC00005395,6442.07
BS0000019194,2025-11-30,AC00005396,9260.02
BS0000019195,2025-11-30,AC00005397,51111.27
BS0000019196,2025-11-30,AC00005398,100561.75
BS0000019197,2025-11-30,AC00005399,4410.25
BS0000019198,2025-11-30,AC00005400,9334.88
BS0000019199,2025-11-30,AC00005401,5996.0
BS0000019200,2025-11-30,AC00005402,14008.44
BS0000019201,2025-11-30,AC00005403,10712.04
BS0000019202,2025-11-30,AC00005404,47745.8
BS0000019203,2025-11-30,AC00005405,30834.01
BS0000019204,2025-11-30,AC00005406,15606.86
BS0000019205,2025-11-30,AC00005407,292598.42
BS0000019206,2025-11-30,AC00005408,67152.23
BS0000019207,2025-11-30,AC00005409,21333.81
BS0000019208,2025-11-30,AC00005410,4907.52
BS0000019209,2025-11-30,AC00005411,3879.98
BS0000019210,2025-11-30,AC00005412,117871.92
BS0000019211,2025-11-30,AC00005413,24752.85
BS0000019212,2025-11-30,AC00005414,53844.69
BS0000019213,2025-11-30,AC00005415,18455.19
BS0000019214,2025-11-30,AC00005416,22317.85
BS0000019215,2025-11-30,AC00005417,88429.72
BS0000019216,2025-11-30,AC00005418,19020.17
BS0000019217,2025-11-30,AC00005419,200808.99
BS0000019218,2025-11-30,AC00005420,27194.57
BS0000019219,2025-11-30,AC00005421,69379.02
BS0000019220,2025-11-30,AC00005422,54275.27
BS0000019221,2025-11-30,AC00005423,40743.44
BS0000019222,2025-11-30,AC00005424,5414.35
BS0000019223,2025-11-30,AC00005425,37046.62
BS0000019224,2025-11-30,AC00005426,81991.77
BS0000019225,2025-11-30,AC00005427,27732.84
BS0000019226,2025-11-30,AC00005428,42949.86
BS0000019227,2025-11-30,AC00005429,55339.93
BS0000019228,2025-11-30,AC00005430,63333.66
BS0000019229,2025-11-30,AC00005431,37476.37
BS0000019230,2025-11-30,AC00005432,42100.32
BS0000019231,2025-11-30,AC00005433,23616.59
BS0000019232,2025-11-30,AC00005434,133637.5
BS0000019233,2025-11-30,AC00005435,30060.43
BS0000019234,2025-11-30,AC00005436,30286.85
BS0000019235,2025-11-30,AC00005437,20188.49
BS0000019236,2025-11-30,AC00005438,6673.19
BS0000019237,2025-11-30,AC00005439,44095.29
BS0000019238,2025-11-30,AC00005440,17373.79
BS0000019239,2025-11-30,AC00005441,6152.02
BS0000019240,2025-11-30,AC00005442,40436.64
BS0000019241,2025-11-30,AC00005443,27419.84
BS0000019242,2025-11-30,AC00005444,107329.1
BS0000019243,2025-11-30,AC00005445,10547.26
BS0000019244,2025-11-30,AC00005446,5729.07
BS0000019245,2025-11-30,AC00005447,44145.88
BS0000019246,2025-11-30,AC00005448,31649.55
BS0000019247,2025-11-30,AC00005449,197701.68
BS0000019248,2025-11-30,AC00005450,28797.08
BS0000019249,2025-11-30,AC00005451,39470.31
BS0000019250,2025-11-30,AC00005452,27989.71
BS0000019251,2025-11-30,AC00005453,4647.02
BS0000019252,2025-11-30,AC00005454,70334.3
BS0000019253,2025-11-30,AC00005455,72279.69
BS0000019254,2025-11-30,AC00005456,12445.08
BS0000019255,2025-11-30,AC00005457,368562.54
BS0000019256,2025-11-30,AC00005458,61237.57
BS0000019257,2025-11-30,AC00005459,84663.58
BS0000019258,2025-11-30,AC00005460,29527.74
BS0000019259,2025-11-30,AC00005461,2682.6
BS0000019260,2025-11-30,AC00005462,72835.86
BS0000019261,2025-11-30,AC00005463,74655.84
BS0000019262,2025-11-30,AC00005464,134062.04
BS0000019263,2025-11-30,AC00005465,15970.98
